Date,BreakFast,Dinner,Lunch,Month,Day,IsWeekend,IsHoliday,BreakFast_lag_1d,BreakFast_lag_1w,BreakFast_lag_1m,Lunch_lag_1d,Lunch_lag_1w,Lunch_lag_1m,Dinner_lag_1d,Dinner_lag_1w,Dinner_lag_1m,DayOfWeek_0,DayOfWeek_1,DayOfWeek_2,DayOfWeek_3,DayOfWeek_4,DayOfWeek_5,DayOfWeek_6
2023-02-13,110.0,0.0,20.0,2,13,0,0,35.0,0.0,0.0,140.0,0.0,0.0,220.0,215.0,540.0,1,0,0,0,0,0,0
2023-02-14,155.0,0.0,335.0,2,14,0,0,110.0,185.0,405.0,20.0,245.0,0.0,0.0,0.0,155.0,0,1,0,0,0,0,0
2023-02-15,275.0,35.0,110.0,2,15,0,0,155.0,395.0,0.0,335.0,370.0,425.0,0.0,0.0,0.0,0,0,1,0,0,0,0
2023-02-16,135.0,0.0,165.0,2,16,0,0,275.0,125.0,70.0,110.0,160.0,350.0,35.0,0.0,0.0,0,0,0,1,0,0,0
2023-02-17,20.0,0.0,275.0,2,17,1,0,135.0,70.0,0.0,165.0,480.0,20.0,0.0,20.0,110.0,0,0,0,0,1,0,0
2023-02-18,45.0,0.0,350.0,2,18,1,0,20.0,20.0,110.0,275.0,0.0,160.0,0.0,505.0,50.0,0,0,0,0,0,1,0
2023-02-19,55.0,0.0,155.0,2,19,0,0,45.0,35.0,35.0,350.0,140.0,130.0,0.0,220.0,35.0,0,0,0,0,0,0,1
2023-02-20,0.0,370.0,0.0,2,20,0,0,55.0,110.0,35.0,155.0,20.0,280.0,0.0,0.0,0.0,1,0,0,0,0,0,0
2023-02-21,0.0,0.0,55.0,2,21,0,0,0.0,155.0,0.0,0.0,335.0,155.0,370.0,0.0,0.0,0,1,0,0,0,0,0
2023-02-22,0.0,800.0,0.0,2,22,0,0,0.0,275.0,0.0,55.0,110.0,290.0,0.0,35.0,20.0,0,0,1,0,0,0,0
2023-02-23,0.0,0.0,265.0,2,23,0,0,0.0,135.0,260.0,0.0,165.0,300.0,800.0,0.0,0.0,0,0,0,1,0,0,0
2023-02-24,35.0,205.0,340.0,2,24,1,0,0.0,20.0,0.0,265.0,275.0,100.0,0.0,0.0,35.0,0,0,0,0,1,0,0
2023-02-25,305.0,330.0,0.0,2,25,1,0,35.0,45.0,0.0,340.0,350.0,155.0,205.0,0.0,35.0,0,0,0,0,0,1,0
2023-02-26,55.0,105.0,460.0,2,26,0,0,305.0,55.0,90.0,0.0,155.0,70.0,330.0,0.0,80.0,0,0,0,0,0,0,1
2023-02-27,270.0,0.0,415.0,2,27,0,0,55.0,0.0,500.0,460.0,0.0,165.0,105.0,370.0,0.0,1,0,0,0,0,0,0
2023-02-28,0.0,0.0,570.0,2,28,0,0,270.0,0.0,0.0,415.0,55.0,75.0,0.0,0.0,0.0,0,1,0,0,0,0,0
2023-03-01,205.0,0.0,415.0,3,1,0,0,0.0,0.0,0.0,570.0,0.0,500.0,0.0,800.0,0.0,0,0,1,0,0,0,0
2023-03-02,310.0,0.0,285.0,3,2,0,0,205.0,0.0,420.0,415.0,265.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2023-03-03,100.0,175.0,35.0,3,3,1,0,310.0,35.0,0.0,285.0,340.0,380.0,0.0,205.0,0.0,0,0,0,0,1,0,0
2023-03-04,0.0,235.0,0.0,3,4,1,0,100.0,305.0,20.0,35.0,0.0,125.0,175.0,330.0,0.0,0,0,0,0,0,1,0
2023-03-05,765.0,160.0,70.0,3,5,0,0,0.0,55.0,100.0,0.0,460.0,455.0,235.0,105.0,0.0,0,0,0,0,0,0,1
2023-03-06,0.0,320.0,0.0,3,6,0,0,765.0,270.0,20.0,70.0,415.0,435.0,160.0,0.0,0.0,1,0,0,0,0,0,0
2023-03-07,225.0,135.0,0.0,3,7,0,0,0.0,0.0,0.0,0.0,570.0,20.0,320.0,0.0,0.0,0,1,0,0,0,0,0
2023-03-08,460.0,0.0,0.0,3,8,0,0,225.0,205.0,0.0,0.0,415.0,0.0,135.0,0.0,215.0,0,0,1,0,0,0,0
2023-03-09,0.0,0.0,285.0,3,9,0,0,460.0,310.0,185.0,0.0,285.0,245.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2023-03-10,175.0,90.0,0.0,3,10,1,0,0.0,100.0,395.0,285.0,35.0,370.0,0.0,175.0,0.0,0,0,0,0,1,0,0
2023-03-11,110.0,0.0,105.0,3,11,1,0,175.0,0.0,125.0,0.0,0.0,160.0,90.0,235.0,0.0,0,0,0,0,0,1,0
2023-03-12,0.0,0.0,220.0,3,12,0,0,110.0,765.0,70.0,105.0,70.0,480.0,0.0,160.0,20.0,0,0,0,0,0,0,1
2023-03-13,337.5,0.0,90.0,3,13,0,0,0.0,0.0,20.0,220.0,0.0,0.0,0.0,320.0,505.0,1,0,0,0,0,0,0
2023-03-14,70.0,90.0,0.0,3,14,0,0,337.5,225.0,35.0,90.0,0.0,140.0,0.0,135.0,220.0,0,1,0,0,0,0,0
2023-03-15,330.0,0.0,140.0,3,15,0,0,70.0,460.0,110.0,0.0,0.0,20.0,90.0,0.0,0.0,0,0,1,0,0,0,0
2023-03-16,70.0,0.0,260.0,3,16,0,0,330.0,0.0,155.0,140.0,285.0,335.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2023-03-17,150.0,0.0,295.0,3,17,1,0,70.0,175.0,275.0,260.0,0.0,110.0,0.0,90.0,35.0,0,0,0,0,1,0,0
2023-03-18,0.0,0.0,160.0,3,18,1,0,150.0,110.0,135.0,295.0,105.0,165.0,0.0,0.0,0.0,0,0,0,0,0,1,0
2023-03-19,35.0,0.0,180.0,3,19,0,0,0.0,0.0,20.0,160.0,220.0,275.0,0.0,0.0,0.0,0,0,0,0,0,0,1
2023-03-20,50.0,40.0,205.0,3,20,0,0,35.0,337.5,45.0,180.0,90.0,350.0,0.0,0.0,0.0,1,0,0,0,0,0,0
2023-03-21,80.0,0.0,35.0,3,21,0,0,50.0,70.0,55.0,205.0,0.0,155.0,40.0,90.0,0.0,0,1,0,0,0,0,0
2023-03-22,20.0,205.0,255.0,3,22,0,0,80.0,330.0,0.0,35.0,140.0,0.0,0.0,0.0,370.0,0,0,1,0,0,0,0
2023-03-23,140.0,0.0,0.0,3,23,0,0,20.0,70.0,0.0,255.0,260.0,55.0,205.0,0.0,0.0,0,0,0,1,0,0,0
2023-03-24,0.0,35.0,90.0,3,24,1,0,140.0,150.0,0.0,0.0,295.0,0.0,0.0,0.0,800.0,0,0,0,0,1,0,0
2023-03-25,0.0,35.0,1125.0,3,25,1,0,0.0,0.0,0.0,90.0,160.0,265.0,35.0,0.0,0.0,0,0,0,0,0,1,0
2023-03-26,195.0,0.0,410.0,3,26,0,0,0.0,35.0,35.0,1125.0,180.0,340.0,35.0,0.0,205.0,0,0,0,0,0,0,1
2023-03-27,90.0,50.0,715.0,3,27,0,0,195.0,50.0,305.0,410.0,205.0,0.0,0.0,40.0,330.0,1,0,0,0,0,0,0
2023-03-28,55.0,0.0,0.0,3,28,0,0,90.0,80.0,55.0,715.0,35.0,460.0,50.0,0.0,105.0,0,1,0,0,0,0,0
2023-03-29,360.0,0.0,0.0,3,29,0,0,55.0,20.0,270.0,0.0,255.0,415.0,0.0,205.0,0.0,0,0,1,0,0,0,0
2023-03-30,290.0,100.0,105.0,3,30,0,0,360.0,140.0,0.0,0.0,0.0,570.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2023-03-31,90.0,0.0,40.0,3,31,1,0,290.0,0.0,205.0,105.0,90.0,415.0,100.0,35.0,0.0,0,0,0,0,1,0,0
2023-04-01,35.0,0.0,260.0,4,1,1,0,90.0,0.0,310.0,40.0,1125.0,285.0,0.0,35.0,0.0,0,0,0,0,0,1,0
2023-04-02,0.0,0.0,575.0,4,2,0,0,35.0,195.0,100.0,260.0,410.0,35.0,0.0,0.0,175.0,0,0,0,0,0,0,1
2023-04-03,40.0,35.0,645.0,4,3,0,0,0.0,90.0,0.0,575.0,715.0,0.0,0.0,50.0,235.0,1,0,0,0,0,0,0
2023-04-04,235.0,35.0,675.0,4,4,0,0,40.0,55.0,765.0,645.0,0.0,70.0,35.0,0.0,160.0,0,1,0,0,0,0,0
2023-04-05,35.0,0.0,325.0,4,5,0,0,235.0,360.0,0.0,675.0,0.0,0.0,35.0,0.0,320.0,0,0,1,0,0,0,0
2023-04-06,140.0,0.0,440.0,4,6,0,0,35.0,290.0,225.0,325.0,105.0,0.0,0.0,100.0,135.0,0,0,0,1,0,0,0
2023-04-07,115.0,0.0,250.0,4,7,1,0,140.0,90.0,460.0,440.0,40.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0
2023-04-08,945.0,0.0,80.0,4,8,1,0,115.0,35.0,0.0,250.0,260.0,285.0,0.0,0.0,0.0,0,0,0,0,0,1,0
2023-04-09,285.0,0.0,190.0,4,9,0,0,945.0,0.0,175.0,80.0,575.0,0.0,0.0,0.0,90.0,0,0,0,0,0,0,1
2023-04-10,60.0,0.0,220.0,4,10,0,0,285.0,40.0,110.0,190.0,645.0,105.0,0.0,35.0,0.0,1,0,0,0,0,0,0
2023-04-11,35.0,0.0,135.0,4,11,0,0,60.0,235.0,0.0,220.0,675.0,220.0,0.0,35.0,0.0,0,1,0,0,0,0,0
2023-04-12,195.0,0.0,310.0,4,12,0,0,35.0,35.0,337.5,135.0,325.0,90.0,0.0,0.0,0.0,0,0,1,0,0,0,0
2023-04-13,245.0,35.0,235.0,4,13,0,0,195.0,140.0,70.0,310.0,440.0,0.0,0.0,0.0,90.0,0,0,0,1,0,0,0
2023-04-14,40.0,0.0,0.0,4,14,1,0,245.0,115.0,330.0,235.0,250.0,140.0,35.0,0.0,0.0,0,0,0,0,1,0,0
2023-04-15,90.0,0.0,0.0,4,15,1,0,40.0,945.0,70.0,0.0,80.0,260.0,0.0,0.0,0.0,0,0,0,0,0,1,0
2023-04-16,35.0,0.0,230.0,4,16,0,0,90.0,285.0,150.0,0.0,190.0,295.0,0.0,0.0,0.0,0,0,0,0,0,0,1
2023-04-17,0.0,0.0,45.0,4,17,0,0,35.0,60.0,0.0,230.0,220.0,160.0,0.0,0.0,0.0,1,0,0,0,0,0,0
2023-04-18,0.0,0.0,280.0,4,18,0,0,0.0,35.0,35.0,45.0,135.0,180.0,0.0,0.0,0.0,0,1,0,0,0,0,0
2023-04-19,45.0,0.0,45.0,4,19,0,0,0.0,195.0,50.0,280.0,310.0,205.0,0.0,0.0,40.0,0,0,1,0,0,0,0
2023-04-20,0.0,0.0,235.0,4,20,0,1,45.0,245.0,80.0,45.0,235.0,35.0,0.0,35.0,0.0,0,0,0,1,0,0,0
2023-04-21,0.0,35.0,105.0,4,21,1,1,0.0,40.0,20.0,235.0,0.0,255.0,0.0,0.0,205.0,0,0,0,0,1,0,0
2023-04-22,205.0,35.0,280.0,4,22,1,1,0.0,90.0,140.0,105.0,0.0,0.0,35.0,0.0,0.0,0,0,0,0,0,1,0
2023-04-23,0.0,0.0,45.0,4,23,0,1,205.0,35.0,0.0,280.0,230.0,90.0,35.0,0.0,35.0,0,0,0,0,0,0,1
2023-04-24,35.0,0.0,20.0,4,24,0,0,0.0,0.0,0.0,45.0,45.0,1125.0,0.0,0.0,35.0,1,0,0,0,0,0,0
2023-04-25,235.0,0.0,0.0,4,25,0,0,35.0,0.0,195.0,20.0,280.0,410.0,0.0,0.0,0.0,0,1,0,0,0,0,0
2023-04-26,35.0,0.0,105.0,4,26,0,0,235.0,45.0,90.0,0.0,45.0,715.0,0.0,0.0,50.0,0,0,1,0,0,0,0
2023-04-27,195.0,20.0,20.0,4,27,0,0,35.0,0.0,55.0,105.0,235.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2023-04-28,0.0,0.0,60.0,4,28,1,0,195.0,0.0,360.0,20.0,105.0,0.0,20.0,35.0,0.0,0,0,0,0,1,0,0
2023-04-29,70.0,0.0,60.0,4,29,1,0,0.0,205.0,290.0,60.0,280.0,105.0,0.0,35.0,100.0,0,0,0,0,0,1,0
2023-04-30,60.0,0.0,420.0,4,30,0,0,70.0,0.0,90.0,60.0,45.0,40.0,0.0,0.0,0.0,0,0,0,0,0,0,1
2023-05-01,180.0,0.0,300.0,5,1,0,0,60.0,35.0,35.0,420.0,20.0,260.0,0.0,0.0,0.0,1,0,0,0,0,0,0
2023-05-02,0.0,70.0,145.0,5,2,0,0,180.0,235.0,0.0,300.0,0.0,575.0,0.0,0.0,0.0,0,1,0,0,0,0,0
2023-05-03,365.0,0.0,0.0,5,3,0,0,0.0,35.0,40.0,145.0,105.0,645.0,70.0,0.0,35.0,0,0,1,0,0,0,0
2023-05-04,160.0,225.0,0.0,5,4,0,0,365.0,195.0,235.0,0.0,20.0,675.0,0.0,20.0,35.0,0,0,0,1,0,0,0
2023-05-05,110.0,185.0,475.0,5,5,1,0,160.0,0.0,35.0,0.0,60.0,325.0,225.0,0.0,0.0,0,0,0,0,1,0,0
2023-05-06,105.0,280.0,195.0,5,6,1,0,110.0,70.0,140.0,475.0,60.0,440.0,185.0,0.0,0.0,0,0,0,0,0,1,0
2023-05-07,140.0,35.0,365.0,5,7,0,0,105.0,60.0,115.0,195.0,420.0,250.0,280.0,0.0,0.0,0,0,0,0,0,0,1
2023-05-08,40.0,140.0,0.0,5,8,0,0,140.0,180.0,945.0,365.0,300.0,80.0,35.0,0.0,0.0,1,0,0,0,0,0,0
2023-05-09,0.0,0.0,170.0,5,9,0,0,40.0,0.0,285.0,0.0,145.0,190.0,140.0,70.0,0.0,0,1,0,0,0,0,0
2023-05-10,245.0,0.0,95.0,5,10,0,0,0.0,365.0,60.0,170.0,0.0,220.0,0.0,0.0,0.0,0,0,1,0,0,0,0
2023-05-11,70.0,0.0,35.0,5,11,0,0,245.0,160.0,35.0,95.0,0.0,135.0,0.0,225.0,0.0,0,0,0,1,0,0,0
2023-05-12,0.0,125.0,35.0,5,12,1,0,70.0,110.0,195.0,35.0,475.0,310.0,0.0,185.0,0.0,0,0,0,0,1,0,0
2023-05-13,625.0,190.0,335.0,5,13,1,0,0.0,105.0,245.0,35.0,195.0,235.0,125.0,280.0,35.0,0,0,0,0,0,1,0
2023-05-14,20.0,0.0,395.0,5,14,0,0,625.0,140.0,40.0,335.0,365.0,0.0,190.0,35.0,0.0,0,0,0,0,0,0,1
2023-05-15,0.0,320.0,0.0,5,15,0,0,20.0,40.0,90.0,395.0,0.0,0.0,0.0,140.0,0.0,1,0,0,0,0,0,0
2023-05-16,0.0,0.0,585.0,5,16,0,0,0.0,0.0,35.0,0.0,170.0,230.0,320.0,0.0,0.0,0,1,0,0,0,0,0
2023-05-17,125.0,0.0,40.0,5,17,0,0,0.0,245.0,0.0,585.0,95.0,45.0,0.0,0.0,0.0,0,0,1,0,0,0,0
2023-05-18,205.0,0.0,50.0,5,18,0,0,125.0,70.0,0.0,40.0,35.0,280.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2023-05-19,250.0,0.0,50.0,5,19,1,0,205.0,0.0,45.0,50.0,35.0,45.0,0.0,125.0,0.0,0,0,0,0,1,0,0
2023-05-20,0.0,40.0,580.0,5,20,1,0,250.0,625.0,0.0,50.0,335.0,235.0,0.0,190.0,0.0,0,0,0,0,0,1,0
2023-05-21,120.0,0.0,80.0,5,21,0,0,0.0,20.0,0.0,580.0,395.0,105.0,40.0,0.0,35.0,0,0,0,0,0,0,1
2023-05-22,0.0,130.0,255.0,5,22,0,0,120.0,0.0,205.0,80.0,0.0,280.0,0.0,320.0,35.0,1,0,0,0,0,0,0
2023-05-23,110.0,65.0,85.0,5,23,0,0,0.0,0.0,0.0,255.0,585.0,45.0,130.0,0.0,0.0,0,1,0,0,0,0,0
2023-05-24,605.0,75.0,0.0,5,24,0,0,110.0,125.0,35.0,85.0,40.0,20.0,65.0,0.0,0.0,0,0,1,0,0,0,0
2023-05-25,550.0,0.0,405.0,5,25,0,0,605.0,205.0,235.0,0.0,50.0,0.0,75.0,0.0,0.0,0,0,0,1,0,0,0
2023-05-26,645.0,0.0,70.0,5,26,1,0,550.0,250.0,35.0,405.0,50.0,105.0,0.0,0.0,0.0,0,0,0,0,1,0,0
2023-05-27,55.0,585.0,0.0,5,27,1,0,645.0,0.0,195.0,70.0,580.0,20.0,0.0,40.0,20.0,0,0,0,0,0,1,0
2023-05-28,40.0,170.0,170.0,5,28,0,0,55.0,120.0,0.0,0.0,80.0,60.0,585.0,0.0,0.0,0,0,0,0,0,0,1
2023-05-29,105.0,40.0,160.0,5,29,0,0,40.0,0.0,70.0,170.0,255.0,60.0,170.0,130.0,0.0,1,0,0,0,0,0,0
2023-05-30,505.0,0.0,0.0,5,30,0,0,105.0,110.0,60.0,160.0,85.0,420.0,40.0,65.0,0.0,0,1,0,0,0,0,0
2023-05-31,445.0,0.0,105.0,5,31,0,0,505.0,605.0,180.0,0.0,0.0,300.0,0.0,75.0,0.0,0,0,1,0,0,0,0
2023-06-01,70.0,55.0,175.0,6,1,0,0,445.0,550.0,0.0,105.0,405.0,145.0,0.0,0.0,70.0,0,0,0,1,0,0,0
2023-06-02,40.0,0.0,135.0,6,2,1,0,70.0,645.0,365.0,175.0,70.0,0.0,55.0,0.0,0.0,0,0,0,0,1,0,0
2023-06-03,125.0,110.0,355.0,6,3,1,0,40.0,55.0,160.0,135.0,0.0,0.0,0.0,585.0,225.0,0,0,0,0,0,1,0
2023-06-04,55.0,0.0,90.0,6,4,0,0,125.0,40.0,110.0,355.0,170.0,475.0,110.0,170.0,185.0,0,0,0,0,0,0,1
2023-06-05,105.0,0.0,295.0,6,5,0,0,55.0,105.0,105.0,90.0,160.0,195.0,0.0,40.0,280.0,1,0,0,0,0,0,0
2023-06-06,145.0,45.0,115.0,6,6,0,0,105.0,505.0,140.0,295.0,0.0,365.0,0.0,0.0,35.0,0,1,0,0,0,0,0
2023-06-07,220.0,0.0,45.0,6,7,0,0,145.0,445.0,40.0,115.0,105.0,0.0,45.0,0.0,140.0,0,0,1,0,0,0,0
2023-06-08,385.0,35.0,40.0,6,8,0,0,220.0,70.0,0.0,45.0,175.0,170.0,0.0,55.0,0.0,0,0,0,1,0,0,0
2023-06-09,430.0,0.0,85.0,6,9,1,0,385.0,40.0,245.0,40.0,135.0,95.0,35.0,0.0,0.0,0,0,0,0,1,0,0
2023-06-10,70.0,0.0,90.0,6,10,1,0,430.0,125.0,70.0,85.0,355.0,35.0,0.0,110.0,0.0,0,0,0,0,0,1,0
2023-06-11,35.0,0.0,70.0,6,11,0,0,70.0,55.0,0.0,90.0,90.0,35.0,0.0,0.0,125.0,0,0,0,0,0,0,1
2023-06-12,115.0,0.0,220.0,6,12,0,0,35.0,105.0,625.0,70.0,295.0,335.0,0.0,0.0,190.0,1,0,0,0,0,0,0
2023-06-13,180.0,0.0,35.0,6,13,0,0,115.0,145.0,20.0,220.0,115.0,395.0,0.0,45.0,0.0,0,1,0,0,0,0,0
2023-06-14,280.0,0.0,140.0,6,14,0,0,180.0,220.0,0.0,35.0,45.0,0.0,0.0,0.0,320.0,0,0,1,0,0,0,0
2023-06-15,150.0,70.0,45.0,6,15,0,0,280.0,385.0,0.0,140.0,40.0,585.0,0.0,35.0,0.0,0,0,0,1,0,0,0
2023-06-16,70.0,0.0,35.0,6,16,1,0,150.0,430.0,125.0,45.0,85.0,40.0,70.0,0.0,0.0,0,0,0,0,1,0,0
2023-06-17,0.0,0.0,125.0,6,17,1,0,70.0,70.0,205.0,35.0,90.0,50.0,0.0,0.0,0.0,0,0,0,0,0,1,0
2023-06-18,45.0,0.0,35.0,6,18,0,0,0.0,35.0,250.0,125.0,70.0,50.0,0.0,0.0,0.0,0,0,0,0,0,0,1
2023-06-19,50.0,0.0,35.0,6,19,0,0,45.0,115.0,0.0,35.0,220.0,580.0,0.0,0.0,40.0,1,0,0,0,0,0,0
2023-06-20,0.0,0.0,260.0,6,20,0,0,50.0,180.0,120.0,35.0,35.0,80.0,0.0,0.0,0.0,0,1,0,0,0,0,0
2023-06-21,20.0,0.0,60.0,6,21,0,0,0.0,280.0,0.0,260.0,140.0,255.0,0.0,0.0,130.0,0,0,1,0,0,0,0
2023-06-22,55.0,70.0,20.0,6,22,0,0,20.0,150.0,110.0,60.0,45.0,85.0,0.0,70.0,65.0,0,0,0,1,0,0,0
2023-06-23,140.0,115.0,230.0,6,23,1,0,55.0,70.0,605.0,20.0,35.0,0.0,70.0,0.0,75.0,0,0,0,0,1,0,0
2023-06-24,0.0,0.0,575.0,6,24,1,0,140.0,0.0,550.0,230.0,125.0,405.0,115.0,0.0,0.0,0,0,0,0,0,1,0
2023-06-25,105.0,0.0,470.0,6,25,0,0,0.0,45.0,645.0,575.0,35.0,70.0,0.0,0.0,0.0,0,0,0,0,0,0,1
2023-06-26,210.0,160.0,300.0,6,26,0,0,105.0,50.0,55.0,470.0,35.0,0.0,0.0,0.0,585.0,1,0,0,0,0,0,0
2023-06-27,0.0,220.0,20.0,6,27,0,0,210.0,0.0,40.0,300.0,260.0,170.0,160.0,0.0,170.0,0,1,0,0,0,0,0
2023-06-28,175.0,0.0,0.0,6,28,0,1,0.0,20.0,105.0,20.0,60.0,160.0,220.0,0.0,40.0,0,0,1,0,0,0,0
2023-06-29,165.0,0.0,370.0,6,29,0,1,175.0,55.0,505.0,0.0,20.0,0.0,0.0,70.0,0.0,0,0,0,1,0,0,0
2023-06-30,35.0,0.0,525.0,6,30,1,1,165.0,140.0,445.0,370.0,230.0,105.0,0.0,115.0,0.0,0,0,0,0,1,0,0
2023-07-01,80.0,0.0,225.0,7,1,1,0,35.0,0.0,70.0,525.0,575.0,175.0,0.0,0.0,55.0,0,0,0,0,0,1,0
2023-07-02,0.0,0.0,90.0,7,2,0,0,80.0,105.0,40.0,225.0,470.0,135.0,0.0,0.0,0.0,0,0,0,0,0,0,1
2023-07-03,275.0,0.0,0.0,7,3,0,0,0.0,210.0,125.0,90.0,300.0,355.0,0.0,160.0,110.0,1,0,0,0,0,0,0
2023-07-04,0.0,0.0,165.0,7,4,0,0,275.0,0.0,55.0,0.0,20.0,90.0,0.0,220.0,0.0,0,1,0,0,0,0,0
2023-07-05,50.0,20.0,320.0,7,5,0,0,0.0,175.0,105.0,165.0,0.0,295.0,0.0,0.0,0.0,0,0,1,0,0,0,0
2023-07-06,245.0,0.0,35.0,7,6,0,0,50.0,165.0,145.0,320.0,370.0,115.0,20.0,0.0,45.0,0,0,0,1,0,0,0
2023-07-07,125.0,0.0,230.0,7,7,1,0,245.0,35.0,220.0,35.0,525.0,45.0,0.0,0.0,0.0,0,0,0,0,1,0,0
2023-07-08,35.0,305.0,245.0,7,8,1,0,125.0,80.0,385.0,230.0,225.0,40.0,0.0,0.0,35.0,0,0,0,0,0,1,0
2023-07-09,150.0,0.0,185.0,7,9,0,0,35.0,0.0,430.0,245.0,90.0,85.0,305.0,0.0,0.0,0,0,0,0,0,0,1
2023-07-10,0.0,0.0,255.0,7,10,0,0,150.0,275.0,70.0,185.0,0.0,90.0,0.0,0.0,0.0,1,0,0,0,0,0,0
2023-07-11,20.0,0.0,355.0,7,11,0,0,0.0,0.0,35.0,255.0,165.0,70.0,0.0,0.0,0.0,0,1,0,0,0,0,0
2023-07-12,0.0,0.0,75.0,7,12,0,0,20.0,50.0,115.0,355.0,320.0,220.0,0.0,20.0,0.0,0,0,1,0,0,0,0
2023-07-13,70.0,0.0,265.0,7,13,0,0,0.0,245.0,180.0,75.0,35.0,35.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2023-07-14,130.0,250.0,95.0,7,14,1,0,70.0,125.0,280.0,265.0,230.0,140.0,0.0,0.0,0.0,0,0,0,0,1,0,0
2023-07-15,280.0,0.0,650.0,7,15,1,0,130.0,35.0,150.0,95.0,245.0,45.0,250.0,305.0,70.0,0,0,0,0,0,1,0
2023-07-16,440.0,0.0,150.0,7,16,0,0,280.0,150.0,70.0,650.0,185.0,35.0,0.0,0.0,0.0,0,0,0,0,0,0,1
2023-07-17,0.0,0.0,380.0,7,17,0,0,440.0,0.0,0.0,150.0,255.0,125.0,0.0,0.0,0.0,1,0,0,0,0,0,0
2023-07-18,275.0,310.0,0.0,7,18,0,0,0.0,20.0,45.0,380.0,355.0,35.0,0.0,0.0,0.0,0,1,0,0,0,0,0
2023-07-19,17.5,0.0,585.0,7,19,0,0,275.0,0.0,50.0,0.0,75.0,35.0,310.0,0.0,0.0,0,0,1,0,0,0,0
2023-07-20,235.0,185.0,475.0,7,20,0,0,17.5,70.0,0.0,585.0,265.0,260.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2023-07-21,80.0,335.0,235.0,7,21,1,0,235.0,130.0,20.0,475.0,95.0,60.0,185.0,250.0,0.0,0,0,0,0,1,0,0
2023-07-22,80.0,35.0,0.0,7,22,1,0,80.0,280.0,55.0,235.0,650.0,20.0,335.0,0.0,70.0,0,0,0,0,0,1,0
2023-07-23,105.0,205.0,685.0,7,23,0,0,80.0,440.0,140.0,0.0,150.0,230.0,35.0,0.0,115.0,0,0,0,0,0,0,1
2023-07-24,300.0,0.0,110.0,7,24,0,0,105.0,0.0,0.0,685.0,380.0,575.0,205.0,0.0,0.0,1,0,0,0,0,0,0
2023-07-25,0.0,0.0,490.0,7,25,0,0,300.0,275.0,105.0,110.0,0.0,470.0,0.0,310.0,0.0,0,1,0,0,0,0,0
