Date,BreakFast,Dinner,Lunch,Month,Day,IsWeekend,IsHoliday,BreakFast_lag_1d,BreakFast_lag_1w,BreakFast_lag_1m,Lunch_lag_1d,Lunch_lag_1w,Lunch_lag_1m,Dinner_lag_1d,Dinner_lag_1w,Dinner_lag_1m,DayOfWeek_0,DayOfWeek_1,DayOfWeek_2,DayOfWeek_3,DayOfWeek_4,DayOfWeek_5,DayOfWeek_6
2023-02-20,16477.0,1505.0,395.0,2,20,0,0,17090.0,17477.0,17625.0,1061.0,1136.0,0.0,1487.0,2098.0,2330.0,1,0,0,0,0,0,0
2023-02-21,16938.0,2163.0,485.0,2,21,0,0,16477.0,16850.0,15701.0,395.0,1570.0,1022.0,1505.0,23947.08,900.0,0,1,0,0,0,0,0
2023-02-22,22794.0,34695.0,1688.0,2,22,0,0,16938.0,19403.0,15775.0,485.0,640.0,840.0,2163.0,1695.0,1177.0,0,0,1,0,0,0,0
2023-02-23,17627.0,2870.0,1235.0,2,23,0,0,22794.0,19452.0,18727.0,1688.0,428.5,460.0,34695.0,830.0,2164.0,0,0,0,1,0,0,0
2023-02-24,17211.0,19401.2,1255.0,2,24,1,0,17627.0,18313.0,18909.0,1235.0,1380.0,265.0,2870.0,11107.76,5607.0,0,0,0,0,1,0,0
2023-02-25,5112.0,3520.0,400.0,2,25,1,0,17211.0,14888.0,16259.0,1255.0,787.0,290.0,19401.2,1086.0,4537.0,0,0,0,0,0,1,0
2023-02-26,19405.0,2178.0,730.0,2,26,0,0,5112.0,17090.0,18920.0,400.0,1061.0,1295.0,3520.0,1487.0,10384.48,0,0,0,0,0,0,1
2023-02-27,16807.0,2144.0,1135.0,2,27,0,0,19405.0,16477.0,22742.0,730.0,395.0,40.0,2178.0,1505.0,758.0,1,0,0,0,0,0,0
2023-02-28,16958.5,2916.0,1542.0,2,28,0,0,16807.0,16938.0,17135.0,1135.0,485.0,741.0,2144.0,2163.0,4076.0,0,1,0,0,0,0,0
2023-03-01,17431.0,3387.0,1505.0,3,1,0,0,16958.5,22794.0,16866.0,1542.0,1688.0,2213.66,2916.0,34695.0,6194.4,0,0,1,0,0,0,0
2023-03-02,18635.0,2690.0,1302.0,3,2,0,0,17431.0,17627.0,18571.0,1505.0,1235.0,810.0,3387.0,2870.0,2017.5,0,0,0,1,0,0,0
2023-03-03,18402.0,15048.76,260.0,3,3,1,0,18635.0,17211.0,19690.5,1302.0,1255.0,2662.0,2690.0,19401.2,2460.0,0,0,0,0,1,0,0
2023-03-04,19767.0,3255.0,555.5,3,4,1,0,18402.0,5112.0,16773.0,260.0,400.0,3682.0,15048.76,3520.0,7078.0,0,0,0,0,0,1,0
2023-03-05,19031.0,2532.0,250.0,3,5,0,0,19767.0,19405.0,17295.0,555.5,730.0,407.0,3255.0,2178.0,10907.52,0,0,0,0,0,0,1
2023-03-06,15263.0,1909.0,1453.5,3,6,0,0,19031.0,16807.0,16846.0,250.0,1135.0,840.0,2532.0,2144.0,2917.0,1,0,0,0,0,0,0
2023-03-07,16855.0,2641.0,1586.0,3,7,0,0,15263.0,16958.5,16334.0,1453.5,1542.0,1896.0,1909.0,2916.0,17585.0,0,1,0,0,0,0,0
2023-03-08,16412.0,2488.0,655.0,3,8,0,0,16855.0,17431.0,17862.0,1586.0,1505.0,2202.0,2641.0,3387.0,2203.0,0,0,1,0,0,0,0
2023-03-09,17760.0,14745.0,1610.0,3,9,0,0,16412.0,18635.0,18771.0,655.0,1302.0,762.0,2488.0,2690.0,2008.0,0,0,0,1,0,0,0
2023-03-10,15564.0,11977.68,760.0,3,10,1,0,17760.0,18402.0,18141.0,1610.0,260.0,495.0,14745.0,15048.76,4136.0,0,0,0,0,1,0,0
2023-03-11,14904.0,4441.0,768.0,3,11,1,0,15564.0,19767.0,18550.0,760.0,555.5,1365.0,11977.68,3255.0,1464.0,0,0,0,0,0,1,0
2023-03-12,15144.0,3181.0,455.0,3,12,0,0,14904.0,19031.0,20402.0,768.0,250.0,782.0,4441.0,2532.0,15187.92,0,0,0,0,0,0,1
2023-03-13,17439.0,2396.0,795.0,3,13,0,0,15144.0,15263.0,16293.0,455.0,1453.5,357.0,3181.0,1909.0,2092.0,1,0,0,0,0,0,0
2023-03-14,17199.0,2362.0,1085.0,3,14,0,0,17439.0,16855.0,14957.0,795.0,1586.0,918.0,2396.0,2641.0,2445.0,0,1,0,0,0,0,0
2023-03-15,18067.0,2799.0,660.0,3,15,0,0,17199.0,16412.0,17477.0,1085.0,655.0,1136.0,2362.0,2488.0,2098.0,0,0,1,0,0,0,0
2023-03-16,14758.0,10686.0,5590.0,3,16,0,0,18067.0,17760.0,16850.0,660.0,1610.0,1570.0,2799.0,14745.0,23947.08,0,0,0,1,0,0,0
2023-03-17,14980.0,11208.2,1819.0,3,17,1,0,14758.0,15564.0,19403.0,5590.0,760.0,640.0,10686.0,11977.68,1695.0,0,0,0,0,1,0,0
2023-03-18,19840.0,2593.0,1055.0,3,18,1,0,14980.0,14904.0,19452.0,1819.0,768.0,428.5,11208.2,4441.0,830.0,0,0,0,0,0,1,0
2023-03-19,15982.0,735.0,1524.0,3,19,0,0,19840.0,15144.0,18313.0,1055.0,455.0,1380.0,2593.0,3181.0,11107.76,0,0,0,0,0,0,1
2023-03-20,18441.0,1162.5,2462.5,3,20,0,0,15982.0,17439.0,14888.0,1524.0,795.0,787.0,735.0,2396.0,1086.0,1,0,0,0,0,0,0
2023-03-21,16295.0,2321.0,1315.0,3,21,0,0,18441.0,17199.0,17090.0,2462.5,1085.0,1061.0,1162.5,2362.0,1487.0,0,1,0,0,0,0,0
2023-03-22,15220.0,4132.75,196.0,3,22,0,0,16295.0,18067.0,16477.0,1315.0,660.0,395.0,2321.0,2799.0,1505.0,0,0,1,0,0,0,0
2023-03-23,16332.0,9473.5,289.0,3,23,0,0,15220.0,14758.0,16938.0,196.0,5590.0,485.0,4132.75,10686.0,2163.0,0,0,0,1,0,0,0
2023-03-24,14344.0,14109.32,145.0,3,24,1,0,16332.0,14980.0,22794.0,289.0,1819.0,1688.0,9473.5,11208.2,34695.0,0,0,0,0,1,0,0
2023-03-25,14791.0,16519.8,0.0,3,25,1,0,14344.0,19840.0,17627.0,145.0,1055.0,1235.0,14109.32,2593.0,2870.0,0,0,0,0,0,1,0
2023-03-26,13152.0,9921.56,198.0,3,26,0,0,14791.0,15982.0,17211.0,0.0,1524.0,1255.0,16519.8,735.0,19401.2,0,0,0,0,0,0,1
2023-03-27,14995.0,5750.52,0.0,3,27,0,0,13152.0,18441.0,5112.0,198.0,2462.5,400.0,9921.56,1162.5,3520.0,1,0,0,0,0,0,0
2023-03-28,15816.0,8448.12,323.0,3,28,0,0,14995.0,16295.0,19405.0,0.0,1315.0,730.0,5750.52,2321.0,2178.0,0,1,0,0,0,0,0
2023-03-29,18589.0,8470.4,347.0,3,29,0,0,15816.0,15220.0,16807.0,323.0,196.0,1135.0,8448.12,4132.75,2144.0,0,0,1,0,0,0,0
2023-03-30,15887.0,15235.94,174.0,3,30,0,0,18589.0,16332.0,16958.5,347.0,289.0,1542.0,8470.4,9473.5,2916.0,0,0,0,1,0,0,0
2023-03-31,13548.0,19934.64,180.0,3,31,1,0,15887.0,14344.0,17431.0,174.0,145.0,1505.0,15235.94,14109.32,3387.0,0,0,0,0,1,0,0
2023-04-01,17861.0,14417.64,1200.0,4,1,1,0,13548.0,14791.0,18635.0,180.0,0.0,1302.0,19934.64,16519.8,2690.0,0,0,0,0,0,1,0
2023-04-02,16471.0,12484.8,325.0,4,2,0,0,17861.0,13152.0,18402.0,1200.0,198.0,260.0,14417.64,9921.56,15048.76,0,0,0,0,0,0,1
2023-04-03,14895.0,29247.0,1004.0,4,3,0,0,16471.0,14995.0,19767.0,325.0,0.0,555.5,12484.8,5750.52,3255.0,1,0,0,0,0,0,0
2023-04-04,9923.0,13135.2,1566.0,4,4,0,0,14895.0,15816.0,19031.0,1004.0,323.0,250.0,29247.0,8448.12,2532.0,0,1,0,0,0,0,0
2023-04-05,7081.0,14418.0,1141.0,4,5,0,0,9923.0,18589.0,15263.0,1566.0,347.0,1453.5,13135.2,8470.4,1909.0,0,0,1,0,0,0,0
2023-04-06,10519.0,17077.4,367.0,4,6,0,0,7081.0,15887.0,16855.0,1141.0,174.0,1586.0,14418.0,15235.94,2641.0,0,0,0,1,0,0,0
2023-04-07,11038.0,23387.0,935.0,4,7,1,0,10519.0,13548.0,16412.0,367.0,180.0,655.0,17077.4,19934.64,2488.0,0,0,0,0,1,0,0
2023-04-08,13318.0,22201.0,789.0,4,8,1,0,11038.0,17861.0,17760.0,935.0,1200.0,1610.0,23387.0,14417.64,14745.0,0,0,0,0,0,1,0
2023-04-09,12185.0,17627.8,0.0,4,9,0,0,13318.0,16471.0,15564.0,789.0,325.0,760.0,22201.0,12484.8,11977.68,0,0,0,0,0,0,1
2023-04-10,11111.0,23503.0,0.0,4,10,0,0,12185.0,14895.0,14904.0,0.0,1004.0,768.0,17627.8,29247.0,4441.0,1,0,0,0,0,0,0
2023-04-11,11364.0,39920.2,75.0,4,11,0,0,11111.0,9923.0,15144.0,0.0,1566.0,455.0,23503.0,13135.2,3181.0,0,1,0,0,0,0,0
2023-04-12,13394.0,18116.4,190.0,4,12,0,0,11364.0,7081.0,17439.0,75.0,1141.0,795.0,39920.2,14418.0,2396.0,0,0,1,0,0,0,0
2023-04-13,12025.0,13331.6,0.0,4,13,0,0,13394.0,10519.0,17199.0,190.0,367.0,1085.0,18116.4,17077.4,2362.0,0,0,0,1,0,0,0
2023-04-14,17002.0,27212.0,464.0,4,14,1,0,12025.0,11038.0,18067.0,0.0,935.0,660.0,13331.6,23387.0,2799.0,0,0,0,0,1,0,0
2023-04-15,9359.0,14388.6,683.0,4,15,1,0,17002.0,13318.0,14758.0,464.0,789.0,5590.0,27212.0,22201.0,10686.0,0,0,0,0,0,1,0
2023-04-16,11310.0,21040.4,150.0,4,16,0,0,9359.0,12185.0,14980.0,683.0,0.0,1819.0,14388.6,17627.8,11208.2,0,0,0,0,0,0,1
2023-04-17,12895.0,10426.92,260.0,4,17,0,0,11310.0,11111.0,19840.0,150.0,0.0,1055.0,21040.4,23503.0,2593.0,1,0,0,0,0,0,0
2023-04-18,7988.0,23422.2,0.0,4,18,0,0,12895.0,11364.0,15982.0,260.0,75.0,1524.0,10426.92,39920.2,735.0,0,1,0,0,0,0,0
2023-04-19,13009.0,24079.2,200.0,4,19,0,0,7988.0,13394.0,18441.0,0.0,190.0,2462.5,23422.2,18116.4,1162.5,0,0,1,0,0,0,0
2023-04-20,10591.0,11912.2,615.0,4,20,0,1,13009.0,12025.0,16295.0,200.0,0.0,1315.0,24079.2,13331.6,2321.0,0,0,0,1,0,0,0
2023-04-21,12203.0,1470.0,1430.0,4,21,1,1,10591.0,17002.0,15220.0,615.0,464.0,196.0,11912.2,27212.0,4132.75,0,0,0,0,1,0,0
2023-04-22,15793.0,2428.0,510.0,4,22,1,1,12203.0,9359.0,16332.0,1430.0,683.0,289.0,1470.0,14388.6,9473.5,0,0,0,0,0,1,0
2023-04-23,15910.0,2396.0,355.0,4,23,0,1,15793.0,11310.0,14344.0,510.0,150.0,145.0,2428.0,21040.4,14109.32,0,0,0,0,0,0,1
2023-04-24,14848.0,1340.0,1032.0,4,24,0,0,15910.0,12895.0,14791.0,355.0,260.0,0.0,2396.0,10426.92,16519.8,1,0,0,0,0,0,0
2023-04-25,15814.0,2225.0,663.5,4,25,0,0,14848.0,7988.0,13152.0,1032.0,0.0,198.0,1340.0,23422.2,9921.56,0,1,0,0,0,0,0
2023-04-26,15319.0,2924.0,545.0,4,26,0,0,15814.0,13009.0,14995.0,663.5,200.0,0.0,2225.0,24079.2,5750.52,0,0,1,0,0,0,0
2023-04-27,15588.0,2776.0,2601.0,4,27,0,0,15319.0,10591.0,15816.0,545.0,615.0,323.0,2924.0,11912.2,8448.12,0,0,0,1,0,0,0
2023-04-28,16737.0,10442.8,745.0,4,28,1,0,15588.0,12203.0,18589.0,2601.0,1430.0,347.0,2776.0,1470.0,8470.4,0,0,0,0,1,0,0
2023-04-29,16970.0,850.0,675.0,4,29,1,0,16737.0,15793.0,15887.0,745.0,510.0,174.0,10442.8,2428.0,15235.94,0,0,0,0,0,1,0
2023-04-30,16038.1,897.0,50.0,4,30,0,0,16970.0,15910.0,13548.0,675.0,355.0,180.0,850.0,2396.0,19934.64,0,0,0,0,0,0,1
2023-05-01,18054.0,2410.0,741.0,5,1,0,0,16038.1,14848.0,17861.0,50.0,1032.0,1200.0,897.0,1340.0,14417.64,1,0,0,0,0,0,0
2023-05-02,18136.0,2847.0,470.5,5,2,0,0,18054.0,15814.0,16471.0,741.0,663.5,325.0,2410.0,2225.0,12484.8,0,1,0,0,0,0,0
2023-05-03,16469.0,1200.0,775.0,5,3,0,0,18136.0,15319.0,14895.0,470.5,545.0,1004.0,2847.0,2924.0,29247.0,0,0,1,0,0,0,0
2023-05-04,17328.0,2295.0,1192.0,5,4,0,0,16469.0,15588.0,9923.0,775.0,2601.0,1566.0,1200.0,2776.0,13135.2,0,0,0,1,0,0,0
2023-05-05,16143.0,10583.04,855.0,5,5,1,0,17328.0,16737.0,7081.0,1192.0,745.0,1141.0,2295.0,10442.8,14418.0,0,0,0,0,1,0,0
2023-05-06,17194.0,1551.5,482.0,5,6,1,0,16143.0,16970.0,10519.0,855.0,675.0,367.0,10583.04,850.0,17077.4,0,0,0,0,0,1,0
2023-05-07,14995.0,2059.0,265.0,5,7,0,0,17194.0,16038.1,11038.0,482.0,50.0,935.0,1551.5,897.0,23387.0,0,0,0,0,0,0,1
2023-05-08,16255.0,3297.0,777.0,5,8,0,0,14995.0,18054.0,13318.0,265.0,741.0,789.0,2059.0,2410.0,22201.0,1,0,0,0,0,0,0
2023-05-09,16239.0,1060.0,2885.0,5,9,0,0,16255.0,18136.0,12185.0,777.0,470.5,0.0,3297.0,2847.0,17627.8,0,1,0,0,0,0,0
2023-05-10,16080.0,2693.0,1350.0,5,10,0,0,16239.0,16469.0,11111.0,2885.0,775.0,0.0,1060.0,1200.0,23503.0,0,0,1,0,0,0,0
2023-05-11,16293.0,1499.0,1120.0,5,11,0,0,16080.0,17328.0,11364.0,1350.0,1192.0,75.0,2693.0,2295.0,39920.2,0,0,0,1,0,0,0
2023-05-12,16108.0,10231.96,278.0,5,12,1,0,16293.0,16143.0,13394.0,1120.0,855.0,190.0,1499.0,10583.04,18116.4,0,0,0,0,1,0,0
2023-05-13,18809.0,1571.0,825.0,5,13,1,0,16108.0,17194.0,12025.0,278.0,482.0,0.0,10231.96,1551.5,13331.6,0,0,0,0,0,1,0
2023-05-14,14960.0,1323.0,1212.5,5,14,0,0,18809.0,14995.0,17002.0,825.0,265.0,464.0,1571.0,2059.0,27212.0,0,0,0,0,0,0,1
2023-05-15,16739.0,2842.0,994.0,5,15,0,0,14960.0,16255.0,9359.0,1212.5,777.0,683.0,1323.0,3297.0,14388.6,1,0,0,0,0,0,0
2023-05-16,15700.0,7537.0,485.0,5,16,0,0,16739.0,16239.0,11310.0,994.0,2885.0,150.0,2842.0,1060.0,21040.4,0,1,0,0,0,0,0
2023-05-17,15795.0,2890.0,4530.0,5,17,0,0,15700.0,16080.0,12895.0,485.0,1350.0,260.0,7537.0,2693.0,10426.92,0,0,1,0,0,0,0
2023-05-18,15312.0,2523.0,1415.0,5,18,0,0,15795.0,16293.0,7988.0,4530.0,1120.0,0.0,2890.0,1499.0,23422.2,0,0,0,1,0,0,0
2023-05-19,15563.0,9856.3,1405.0,5,19,1,0,15312.0,16108.0,13009.0,1415.0,278.0,200.0,2523.0,10231.96,24079.2,0,0,0,0,1,0,0
2023-05-20,17144.0,1415.0,3295.8,5,20,1,0,15563.0,18809.0,10591.0,1405.0,825.0,615.0,9856.3,1571.0,11912.2,0,0,0,0,0,1,0
2023-05-21,17443.0,3394.66,505.0,5,21,0,0,17144.0,14960.0,12203.0,3295.8,1212.5,1430.0,1415.0,1323.0,1470.0,0,0,0,0,0,0,1
2023-05-22,15209.0,2458.0,565.0,5,22,0,0,17443.0,16739.0,15793.0,505.0,994.0,510.0,3394.66,2842.0,2428.0,1,0,0,0,0,0,0
2023-05-23,18165.0,5856.0,3516.5,5,23,0,0,15209.0,15700.0,15910.0,565.0,485.0,355.0,2458.0,7537.0,2396.0,0,1,0,0,0,0,0
2023-05-24,16616.0,4050.0,1470.0,5,24,0,0,18165.0,15795.0,14848.0,3516.5,4530.0,1032.0,5856.0,2890.0,1340.0,0,0,1,0,0,0,0
2023-05-25,16128.0,3359.0,2580.0,5,25,0,0,16616.0,15312.0,15814.0,1470.0,1415.0,663.5,4050.0,2523.0,2225.0,0,0,0,1,0,0,0
2023-05-26,15740.0,12641.14,2920.0,5,26,1,0,16128.0,15563.0,15319.0,2580.0,1405.0,545.0,3359.0,9856.3,2924.0,0,0,0,0,1,0,0
2023-05-27,15220.0,2929.0,2634.5,5,27,1,0,15740.0,17144.0,15588.0,2920.0,3295.8,2601.0,12641.14,1415.0,2776.0,0,0,0,0,0,1,0
2023-05-28,18189.0,1555.0,975.0,5,28,0,0,15220.0,17443.0,16737.0,2634.5,505.0,745.0,2929.0,3394.66,10442.8,0,0,0,0,0,0,1
2023-05-29,16626.0,5071.0,1703.0,5,29,0,0,18189.0,15209.0,16970.0,975.0,565.0,675.0,1555.0,2458.0,850.0,1,0,0,0,0,0,0
2023-05-30,16011.0,1740.0,1030.0,5,30,0,0,16626.0,18165.0,16038.1,1703.0,3516.5,50.0,5071.0,5856.0,897.0,0,1,0,0,0,0,0
2023-05-31,15478.0,3057.0,1457.0,5,31,0,0,16011.0,16616.0,18054.0,1030.0,1470.0,741.0,1740.0,4050.0,2410.0,0,0,1,0,0,0,0
2023-06-01,17390.0,4669.0,2145.0,6,1,0,0,15478.0,16128.0,18136.0,1457.0,2580.0,470.5,3057.0,3359.0,2847.0,0,0,0,1,0,0,0
2023-06-02,14185.0,14397.36,1625.0,6,2,1,0,17390.0,15740.0,16469.0,2145.0,2920.0,775.0,4669.0,12641.14,1200.0,0,0,0,0,1,0,0
2023-06-03,16080.0,1093.0,9519.5,6,3,1,0,14185.0,15220.0,17328.0,1625.0,2634.5,1192.0,14397.36,2929.0,2295.0,0,0,0,0,0,1,0
2023-06-04,15315.0,1165.0,875.0,6,4,0,0,16080.0,18189.0,16143.0,9519.5,975.0,855.0,1093.0,1555.0,10583.04,0,0,0,0,0,0,1
2023-06-05,15237.0,3523.0,550.0,6,5,0,0,15315.0,16626.0,17194.0,875.0,1703.0,482.0,1165.0,5071.0,1551.5,1,0,0,0,0,0,0
2023-06-06,14980.0,3048.0,1255.0,6,6,0,0,15237.0,16011.0,14995.0,550.0,1030.0,265.0,3523.0,1740.0,2059.0,0,1,0,0,0,0,0
2023-06-07,14849.0,1018.0,491.0,6,7,0,0,14980.0,15478.0,16255.0,1255.0,1457.0,777.0,3048.0,3057.0,3297.0,0,0,1,0,0,0,0
2023-06-08,14617.0,1507.0,1140.0,6,8,0,0,14849.0,17390.0,16239.0,491.0,2145.0,2885.0,1018.0,4669.0,1060.0,0,0,0,1,0,0,0
2023-06-09,15211.0,18900.9,595.0,6,9,1,0,14617.0,14185.0,16080.0,1140.0,1625.0,1350.0,1507.0,14397.36,2693.0,0,0,0,0,1,0,0
2023-06-10,15107.0,2960.0,4644.8,6,10,1,0,15211.0,16080.0,16293.0,595.0,9519.5,1120.0,18900.9,1093.0,1499.0,0,0,0,0,0,1,0
2023-06-11,15257.0,1645.0,500.0,6,11,0,0,15107.0,15315.0,16108.0,4644.8,875.0,278.0,2960.0,1165.0,10231.96,0,0,0,0,0,0,1
2023-06-12,14587.0,2550.0,512.0,6,12,0,0,15257.0,15237.0,18809.0,500.0,550.0,825.0,1645.0,3523.0,1571.0,1,0,0,0,0,0,0
2023-06-13,11226.0,1240.0,855.0,6,13,0,0,14587.0,14980.0,14960.0,512.0,1255.0,1212.5,2550.0,3048.0,1323.0,0,1,0,0,0,0,0
2023-06-14,12428.0,491.5,195.0,6,14,0,0,11226.0,14849.0,16739.0,855.0,491.0,994.0,1240.0,1018.0,2842.0,0,0,1,0,0,0,0
2023-06-15,11611.0,5149.0,485.0,6,15,0,0,12428.0,14617.0,15700.0,195.0,1140.0,485.0,491.5,1507.0,7537.0,0,0,0,1,0,0,0
2023-06-16,11707.0,12925.0,165.0,6,16,1,0,11611.0,15211.0,15795.0,485.0,595.0,4530.0,5149.0,18900.9,2890.0,0,0,0,0,1,0,0
2023-06-17,11508.0,1962.0,8578.2,6,17,1,0,11707.0,15107.0,15312.0,165.0,4644.8,1415.0,12925.0,2960.0,2523.0,0,0,0,0,0,1,0
2023-06-18,11907.0,2172.5,1330.0,6,18,0,0,11508.0,15257.0,15563.0,8578.2,500.0,1405.0,1962.0,1645.0,9856.3,0,0,0,0,0,0,1
2023-06-19,12650.0,1528.0,2734.0,6,19,0,0,11907.0,14587.0,17144.0,1330.0,512.0,3295.8,2172.5,2550.0,1415.0,1,0,0,0,0,0,0
2023-06-20,11145.0,1525.0,1135.0,6,20,0,0,12650.0,11226.0,17443.0,2734.0,855.0,505.0,1528.0,1240.0,3394.66,0,1,0,0,0,0,0
2023-06-21,8753.0,3573.0,820.0,6,21,0,0,11145.0,12428.0,15209.0,1135.0,195.0,565.0,1525.0,491.5,2458.0,0,0,1,0,0,0,0
2023-06-22,10406.0,3840.5,2075.0,6,22,0,0,8753.0,11611.0,18165.0,820.0,485.0,3516.5,3573.0,5149.0,5856.0,0,0,0,1,0,0,0
2023-06-23,15213.0,9915.32,620.0,6,23,1,0,10406.0,11707.0,16616.0,2075.0,165.0,1470.0,3840.5,12925.0,4050.0,0,0,0,0,1,0,0
2023-06-24,12232.0,1786.0,5594.2,6,24,1,0,15213.0,11508.0,16128.0,620.0,8578.2,2580.0,9915.32,1962.0,3359.0,0,0,0,0,0,1,0
2023-06-25,13305.0,3666.0,6070.0,6,25,0,0,12232.0,11907.0,15740.0,5594.2,1330.0,2920.0,1786.0,2172.5,12641.14,0,0,0,0,0,0,1
2023-06-26,12306.0,3203.0,1907.0,6,26,0,0,13305.0,12650.0,15220.0,6070.0,2734.0,2634.5,3666.0,1528.0,2929.0,1,0,0,0,0,0,0
2023-06-27,8285.0,3147.0,0.0,6,27,0,0,12306.0,11145.0,18189.0,1907.0,1135.0,975.0,3203.0,1525.0,1555.0,0,1,0,0,0,0,0
2023-06-28,11931.0,4148.7,700.0,6,28,0,1,8285.0,8753.0,16626.0,0.0,820.0,1703.0,3147.0,3573.0,5071.0,0,0,1,0,0,0,0
2023-06-29,10881.0,963.7,775.0,6,29,0,1,11931.0,10406.0,16011.0,700.0,2075.0,1030.0,4148.7,3840.5,1740.0,0,0,0,1,0,0,0
2023-06-30,10693.0,7591.16,405.0,6,30,1,1,10881.0,15213.0,15478.0,775.0,620.0,1457.0,963.7,9915.32,3057.0,0,0,0,0,1,0,0
2023-07-01,11359.0,826.9,2695.45,7,1,1,0,10693.0,12232.0,17390.0,405.0,5594.2,2145.0,7591.16,1786.0,4669.0,0,0,0,0,0,1,0
2023-07-02,13542.0,656.4,0.0,7,2,0,0,11359.0,13305.0,14185.0,2695.45,6070.0,1625.0,826.9,3666.0,14397.36,0,0,0,0,0,0,1
2023-07-03,12550.0,1053.9,400.0,7,3,0,0,13542.0,12306.0,16080.0,0.0,1907.0,9519.5,656.4,3203.0,1093.0,1,0,0,0,0,0,0
2023-07-04,13802.0,1113.9,432.0,7,4,0,0,12550.0,8285.0,15315.0,400.0,0.0,875.0,1053.9,3147.0,1165.0,0,1,0,0,0,0,0
2023-07-05,11394.0,3411.5,854.0,7,5,0,0,13802.0,11931.0,15237.0,432.0,700.0,550.0,1113.9,4148.7,3523.0,0,0,1,0,0,0,0
2023-07-06,11399.0,1335.9,1976.0,7,6,0,0,11394.0,10881.0,14980.0,854.0,775.0,1255.0,3411.5,963.7,3048.0,0,0,0,1,0,0,0
