Date,BreakFast,Dinner,Lunch,Month,Day,IsWeekend,IsHoliday,BreakFast_lag_1d,BreakFast_lag_1w,BreakFast_lag_1m,Lunch_lag_1d,Lunch_lag_1w,Lunch_lag_1m,Dinner_lag_1d,Dinner_lag_1w,Dinner_lag_1m,DayOfWeek_0,DayOfWeek_1,DayOfWeek_2,DayOfWeek_3,DayOfWeek_4,DayOfWeek_5,DayOfWeek_6
2023-02-20,574.0,309.5,318.0,2,20,0,0,233.0,245.0,100.0,349.0,1564.0,201.0,346.5,165.0,405.0,1,0,0,0,0,0,0
2023-02-21,91.0,638.0,126.0,2,21,0,0,574.0,621.0,1636.0,318.0,254.0,309.5,309.5,165.0,572.0,0,1,0,0,0,0,0
2023-02-22,695.0,1137.0,2647.5,2,22,0,0,91.0,290.0,285.0,126.0,1063.0,130.0,638.0,173.5,251.0,0,0,1,0,0,0,0
2023-02-23,746.0,303.0,172.5,2,23,0,0,695.0,411.5,190.0,2647.5,584.5,348.0,1137.0,512.0,310.0,0,0,0,1,0,0,0
2023-02-24,899.0,60.0,244.0,2,24,1,0,746.0,526.0,778.0,172.5,117.0,855.5,303.0,176.0,96.0,0,0,0,0,1,0,0
2023-02-25,1116.0,490.0,561.0,2,25,1,0,899.0,197.0,335.0,244.0,281.0,735.0,60.0,464.0,498.0,0,0,0,0,0,1,0
2023-02-26,247.0,192.0,577.0,2,26,0,0,1116.0,233.0,397.0,561.0,349.0,60.0,490.0,346.5,413.0,0,0,0,0,0,0,1
2023-02-27,401.0,853.5,353.0,2,27,0,0,247.0,574.0,331.0,577.0,318.0,426.0,192.0,309.5,430.0,1,0,0,0,0,0,0
2023-02-28,110.0,787.0,796.0,2,28,0,0,401.0,91.0,162.0,353.0,126.0,539.0,853.5,638.0,297.0,0,1,0,0,0,0,0
2023-03-01,360.0,175.0,110.0,3,1,0,0,110.0,695.0,575.0,796.0,2647.5,540.0,787.0,1137.0,165.0,0,0,1,0,0,0,0
2023-03-02,706.5,240.0,617.0,3,2,0,0,360.0,746.0,672.0,110.0,172.5,511.0,175.0,303.0,1785.0,0,0,0,1,0,0,0
2023-03-03,716.0,290.0,361.0,3,3,1,0,706.5,899.0,684.0,617.0,244.0,1521.0,240.0,60.0,480.0,0,0,0,0,1,0,0
2023-03-04,263.0,651.0,453.0,3,4,1,0,716.0,1116.0,389.5,361.0,561.0,700.0,290.0,490.0,860.5,0,0,0,0,0,1,0
2023-03-05,1780.0,579.0,495.0,3,5,0,0,263.0,247.0,271.0,453.0,577.0,487.0,651.0,192.0,519.0,0,0,0,0,0,0,1
2023-03-06,195.0,525.0,595.0,3,6,0,0,1780.0,401.0,143.5,495.0,353.0,792.0,579.0,853.5,290.0,1,0,0,0,0,0,0
2023-03-07,297.25,691.0,507.0,3,7,0,0,195.0,110.0,250.0,595.0,796.0,122.5,525.0,787.0,336.0,0,1,0,0,0,0,0
2023-03-08,361.0,605.0,253.0,3,8,0,0,297.25,360.0,574.0,507.0,110.0,75.0,691.0,175.0,824.0,0,0,1,0,0,0,0
2023-03-09,272.0,187.0,0.0,3,9,0,0,361.0,706.5,393.0,253.0,617.0,319.5,605.0,240.0,503.0,0,0,0,1,0,0,0
2023-03-10,155.0,456.74,405.0,3,10,1,0,272.0,716.0,518.5,0.0,361.0,238.0,187.0,290.0,97.0,0,0,0,0,1,0,0
2023-03-11,131.0,142.5,115.0,3,11,1,0,155.0,263.0,1135.0,405.0,453.0,180.0,456.74,651.0,232.0,0,0,0,0,0,1,0
2023-03-12,281.0,110.0,127.0,3,12,0,0,131.0,1780.0,462.0,115.0,495.0,504.5,142.5,579.0,1063.0,0,0,0,0,0,0,1
2023-03-13,294.0,247.0,110.0,3,13,0,0,281.0,195.0,431.0,127.0,595.0,498.0,110.0,525.0,764.0,1,0,0,0,0,0,0
2023-03-14,272.0,343.0,459.0,3,14,0,0,294.0,297.25,880.0,110.0,507.0,503.5,247.0,691.0,296.0,0,1,0,0,0,0,0
2023-03-15,433.0,195.0,815.0,3,15,0,0,272.0,361.0,245.0,459.0,253.0,1564.0,343.0,605.0,165.0,0,0,1,0,0,0,0
2023-03-16,356.0,182.0,232.0,3,16,0,0,433.0,272.0,621.0,815.0,0.0,254.0,195.0,187.0,165.0,0,0,0,1,0,0,0
2023-03-17,1321.0,953.0,732.0,3,17,1,0,356.0,155.0,290.0,232.0,405.0,1063.0,182.0,456.74,173.5,0,0,0,0,1,0,0
2023-03-18,425.0,135.0,337.0,3,18,1,0,1321.0,131.0,411.5,732.0,115.0,584.5,953.0,142.5,512.0,0,0,0,0,0,1,0
2023-03-19,277.0,160.0,81.0,3,19,0,0,425.0,281.0,526.0,337.0,127.0,117.0,135.0,110.0,176.0,0,0,0,0,0,0,1
2023-03-20,95.0,2010.0,147.0,3,20,0,0,277.0,294.0,197.0,81.0,110.0,281.0,160.0,247.0,464.0,1,0,0,0,0,0,0
2023-03-21,619.5,433.5,505.0,3,21,0,0,95.0,272.0,233.0,147.0,459.0,349.0,2010.0,343.0,346.5,0,1,0,0,0,0,0
2023-03-22,542.0,0.0,60.0,3,22,0,0,619.5,433.0,574.0,505.0,815.0,318.0,433.5,195.0,309.5,0,0,1,0,0,0,0
2023-03-23,0.0,215.0,0.0,3,23,0,0,542.0,356.0,91.0,60.0,232.0,126.0,0.0,182.0,638.0,0,0,0,1,0,0,0
2023-03-24,0.0,50.0,52.5,3,24,1,0,0.0,1321.0,695.0,0.0,732.0,2647.5,215.0,953.0,1137.0,0,0,0,0,1,0,0
2023-03-25,0.0,1710.0,0.0,3,25,1,0,0.0,425.0,746.0,52.5,337.0,172.5,50.0,135.0,303.0,0,0,0,0,0,1,0
2023-03-27,60.0,0.0,35.0,3,27,0,0,0.0,277.0,899.0,0.0,81.0,244.0,1710.0,160.0,60.0,1,0,0,0,0,0,0
2023-03-28,75.0,72.5,0.0,3,28,0,0,60.0,95.0,1116.0,35.0,147.0,561.0,0.0,2010.0,490.0,0,1,0,0,0,0,0
2023-03-29,0.0,65.0,1050.0,3,29,0,0,75.0,619.5,247.0,0.0,505.0,577.0,72.5,433.5,192.0,0,0,1,0,0,0,0
2023-03-30,0.0,0.0,878.0,3,30,0,0,0.0,542.0,401.0,1050.0,60.0,353.0,65.0,0.0,853.5,0,0,0,1,0,0,0
2023-03-31,0.0,25.0,175.0,3,31,1,0,0.0,0.0,110.0,878.0,0.0,796.0,0.0,215.0,787.0,0,0,0,0,1,0,0
2023-04-01,0.0,75.0,100.0,4,1,1,0,0.0,0.0,360.0,175.0,52.5,110.0,25.0,50.0,175.0,0,0,0,0,0,1,0
2023-04-02,0.0,267.5,55.0,4,2,0,0,0.0,0.0,706.5,100.0,0.0,617.0,75.0,1710.0,240.0,0,0,0,0,0,0,1
2023-04-03,0.0,368.0,174.0,4,3,0,0,0.0,60.0,716.0,55.0,35.0,361.0,267.5,0.0,290.0,1,0,0,0,0,0,0
2023-04-04,90.0,0.0,116.0,4,4,0,0,0.0,75.0,263.0,174.0,0.0,453.0,368.0,72.5,651.0,0,1,0,0,0,0,0
2023-04-05,71.0,0.0,258.0,4,5,0,0,90.0,0.0,1780.0,116.0,1050.0,495.0,0.0,65.0,579.0,0,0,1,0,0,0,0
2023-04-06,395.0,0.0,412.5,4,6,0,0,71.0,0.0,195.0,258.0,878.0,595.0,0.0,0.0,525.0,0,0,0,1,0,0,0
2023-04-07,60.0,0.0,95.0,4,7,1,0,395.0,0.0,297.25,412.5,175.0,507.0,0.0,25.0,691.0,0,0,0,0,1,0,0
2023-04-08,97.0,357.5,82.5,4,8,1,0,60.0,0.0,361.0,95.0,100.0,253.0,0.0,75.0,605.0,0,0,0,0,0,1,0
2023-04-09,640.0,55.0,0.0,4,9,0,0,97.0,0.0,272.0,82.5,55.0,0.0,357.5,267.5,187.0,0,0,0,0,0,0,1
2023-04-10,250.0,55.0,350.0,4,10,0,0,640.0,0.0,155.0,0.0,174.0,405.0,55.0,368.0,456.74,1,0,0,0,0,0,0
2023-04-11,2066.0,1440.0,616.0,4,11,0,0,250.0,90.0,131.0,350.0,116.0,115.0,55.0,0.0,142.5,0,1,0,0,0,0,0
2023-04-13,157.0,0.0,122.0,4,13,0,0,2066.0,71.0,281.0,616.0,258.0,127.0,1440.0,0.0,110.0,0,0,0,1,0,0,0
2023-04-14,175.0,0.0,0.0,4,14,1,0,157.0,395.0,294.0,122.0,412.5,110.0,0.0,0.0,247.0,0,0,0,0,1,0,0
2023-04-15,90.0,175.0,90.0,4,15,1,0,175.0,60.0,272.0,0.0,95.0,459.0,0.0,0.0,343.0,0,0,0,0,0,1,0
2023-04-16,0.0,215.0,225.0,4,16,0,0,90.0,97.0,433.0,90.0,82.5,815.0,175.0,357.5,195.0,0,0,0,0,0,0,1
2023-04-17,169.0,175.0,0.0,4,17,0,0,0.0,640.0,356.0,225.0,0.0,232.0,215.0,55.0,182.0,1,0,0,0,0,0,0
2023-04-18,17.5,105.0,242.0,4,18,0,0,169.0,250.0,1321.0,0.0,350.0,732.0,175.0,55.0,953.0,0,1,0,0,0,0,0
2023-04-19,0.0,0.0,0.0,4,19,0,0,17.5,2066.0,425.0,242.0,616.0,337.0,105.0,1440.0,135.0,0,0,1,0,0,0,0
2023-04-20,0.0,62.0,0.0,4,20,0,1,0.0,157.0,277.0,0.0,122.0,81.0,0.0,0.0,160.0,0,0,0,1,0,0,0
2023-04-21,0.0,315.0,1007.5,4,21,1,1,0.0,175.0,95.0,0.0,0.0,147.0,62.0,0.0,2010.0,0,0,0,0,1,0,0
2023-04-22,0.0,0.0,0.0,4,22,1,1,0.0,90.0,619.5,1007.5,90.0,505.0,315.0,175.0,433.5,0,0,0,0,0,1,0
2023-04-23,258.0,266.0,30.0,4,23,0,1,0.0,0.0,542.0,0.0,225.0,60.0,0.0,215.0,0.0,0,0,0,0,0,0,1
2023-04-24,185.0,62.0,0.0,4,24,0,0,258.0,169.0,0.0,30.0,0.0,0.0,266.0,175.0,215.0,1,0,0,0,0,0,0
2023-04-25,90.0,213.5,75.0,4,25,0,0,185.0,17.5,0.0,0.0,242.0,52.5,62.0,105.0,50.0,0,1,0,0,0,0,0
2023-04-26,472.0,527.0,115.0,4,26,0,0,90.0,0.0,0.0,75.0,0.0,0.0,213.5,0.0,1710.0,0,0,1,0,0,0,0
2023-04-27,717.5,604.5,75.0,4,27,0,0,472.0,0.0,60.0,115.0,0.0,35.0,527.0,62.0,0.0,0,0,0,1,0,0,0
2023-04-28,116.0,444.0,277.0,4,28,1,0,717.5,0.0,75.0,75.0,1007.5,0.0,604.5,315.0,72.5,0,0,0,0,1,0,0
2023-04-29,165.0,551.5,416.5,4,29,1,0,116.0,0.0,0.0,277.0,0.0,1050.0,444.0,0.0,65.0,0,0,0,0,0,1,0
2023-04-30,222.0,145.0,506.0,4,30,0,0,165.0,258.0,0.0,416.5,30.0,878.0,551.5,266.0,0.0,0,0,0,0,0,0,1
2023-05-01,238.0,769.0,319.0,5,1,0,0,222.0,185.0,0.0,506.0,0.0,175.0,145.0,62.0,25.0,1,0,0,0,0,0,0
2023-05-02,67.0,589.5,770.0,5,2,0,0,238.0,90.0,0.0,319.0,75.0,100.0,769.0,213.5,75.0,0,1,0,0,0,0,0
2023-05-03,298.0,357.0,136.0,5,3,0,0,67.0,472.0,0.0,770.0,115.0,55.0,589.5,527.0,267.5,0,0,1,0,0,0,0
2023-05-04,30.0,253.0,306.0,5,4,0,0,298.0,717.5,0.0,136.0,75.0,174.0,357.0,604.5,368.0,0,0,0,1,0,0,0
2023-05-05,0.0,195.0,345.5,5,5,1,0,30.0,116.0,90.0,306.0,277.0,116.0,253.0,444.0,0.0,0,0,0,0,1,0,0
2023-05-06,100.0,320.0,545.0,5,6,1,0,0.0,165.0,71.0,345.5,416.5,258.0,195.0,551.5,0.0,0,0,0,0,0,1,0
2023-05-07,80.0,60.0,202.0,5,7,0,0,100.0,222.0,395.0,545.0,506.0,412.5,320.0,145.0,0.0,0,0,0,0,0,0,1
2023-05-08,70.0,125.0,96.0,5,8,0,0,80.0,238.0,60.0,202.0,319.0,95.0,60.0,769.0,0.0,1,0,0,0,0,0,0
2023-05-09,228.0,90.0,467.0,5,9,0,0,70.0,67.0,97.0,96.0,770.0,82.5,125.0,589.5,357.5,0,1,0,0,0,0,0
2023-05-10,586.0,317.0,537.0,5,10,0,0,228.0,298.0,640.0,467.0,136.0,0.0,90.0,357.0,55.0,0,0,1,0,0,0,0
2023-05-11,1010.0,93.0,423.0,5,11,0,0,586.0,30.0,250.0,537.0,306.0,350.0,317.0,253.0,55.0,0,0,0,1,0,0,0
2023-05-12,203.0,482.0,404.0,5,12,1,0,1010.0,0.0,2066.0,423.0,345.5,616.0,93.0,195.0,1440.0,0,0,0,0,1,0,0
2023-05-13,361.0,167.5,97.0,5,13,1,0,203.0,100.0,157.0,404.0,545.0,122.0,482.0,320.0,0.0,0,0,0,0,0,1,0
2023-05-14,30.0,388.0,181.0,5,14,0,0,361.0,80.0,175.0,97.0,202.0,0.0,167.5,60.0,0.0,0,0,0,0,0,0,1
2023-05-15,258.0,367.0,191.0,5,15,0,0,30.0,70.0,90.0,181.0,96.0,90.0,388.0,125.0,175.0,1,0,0,0,0,0,0
2023-05-16,309.0,1024.0,540.5,5,16,0,0,258.0,228.0,0.0,191.0,467.0,225.0,367.0,90.0,215.0,0,1,0,0,0,0,0
2023-05-17,351.0,542.0,1264.0,5,17,0,0,309.0,586.0,169.0,540.5,537.0,0.0,1024.0,317.0,175.0,0,0,1,0,0,0,0
2023-05-18,326.0,367.0,1114.0,5,18,0,0,351.0,1010.0,17.5,1264.0,423.0,242.0,542.0,93.0,105.0,0,0,0,1,0,0,0
2023-05-19,246.0,464.0,666.0,5,19,1,0,326.0,203.0,0.0,1114.0,404.0,0.0,367.0,482.0,0.0,0,0,0,0,1,0,0
2023-05-20,56.0,0.0,105.0,5,20,1,0,246.0,361.0,0.0,666.0,97.0,0.0,464.0,167.5,62.0,0,0,0,0,0,1,0
2023-05-21,75.0,551.0,311.0,5,21,0,0,56.0,30.0,0.0,105.0,181.0,1007.5,0.0,388.0,315.0,0,0,0,0,0,0,1
2023-05-22,182.0,336.0,158.0,5,22,0,0,75.0,258.0,0.0,311.0,191.0,0.0,551.0,367.0,0.0,1,0,0,0,0,0,0
2023-05-23,410.0,663.0,851.5,5,23,0,0,182.0,309.0,258.0,158.0,540.5,30.0,336.0,1024.0,266.0,0,1,0,0,0,0,0
2023-05-24,681.0,575.0,92.0,5,24,0,0,410.0,351.0,185.0,851.5,1264.0,0.0,663.0,542.0,62.0,0,0,1,0,0,0,0
2023-05-25,456.0,598.0,507.0,5,25,0,0,681.0,326.0,90.0,92.0,1114.0,75.0,575.0,367.0,213.5,0,0,0,1,0,0,0
2023-05-26,429.5,87.5,1034.0,5,26,1,0,456.0,246.0,472.0,507.0,666.0,115.0,598.0,464.0,527.0,0,0,0,0,1,0,0
2023-05-27,86.0,203.0,633.5,5,27,1,0,429.5,56.0,717.5,1034.0,105.0,75.0,87.5,0.0,604.5,0,0,0,0,0,1,0
2023-05-28,365.0,523.0,420.0,5,28,0,0,86.0,75.0,116.0,633.5,311.0,277.0,203.0,551.0,444.0,0,0,0,0,0,0,1
2023-05-29,381.0,3587.0,180.0,5,29,0,0,365.0,182.0,165.0,420.0,158.0,416.5,523.0,336.0,551.5,1,0,0,0,0,0,0
2023-05-30,60.0,292.0,30.0,5,30,0,0,381.0,410.0,222.0,180.0,851.5,506.0,3587.0,663.0,145.0,0,1,0,0,0,0,0
2023-05-31,463.0,100.0,328.0,5,31,0,0,60.0,681.0,238.0,30.0,92.0,319.0,292.0,575.0,769.0,0,0,1,0,0,0,0
2023-06-01,383.0,337.0,539.0,6,1,0,0,463.0,456.0,67.0,328.0,507.0,770.0,100.0,598.0,589.5,0,0,0,1,0,0,0
2023-06-02,456.5,415.5,358.5,6,2,1,0,383.0,429.5,298.0,539.0,1034.0,136.0,337.0,87.5,357.0,0,0,0,0,1,0,0
2023-06-03,35.0,339.0,170.0,6,3,1,0,456.5,86.0,30.0,358.5,633.5,306.0,415.5,203.0,253.0,0,0,0,0,0,1,0
2023-06-04,190.0,2220.0,0.0,6,4,0,0,35.0,365.0,0.0,170.0,420.0,345.5,339.0,523.0,195.0,0,0,0,0,0,0,1
2023-06-05,87.5,426.0,0.0,6,5,0,0,190.0,381.0,100.0,0.0,180.0,545.0,2220.0,3587.0,320.0,1,0,0,0,0,0,0
2023-06-06,292.5,245.0,725.5,6,6,0,0,87.5,60.0,80.0,0.0,30.0,202.0,426.0,292.0,60.0,0,1,0,0,0,0,0
2023-06-07,347.0,588.0,880.5,6,7,0,0,292.5,463.0,70.0,725.5,328.0,96.0,245.0,100.0,125.0,0,0,1,0,0,0,0
2023-06-08,221.0,834.5,335.0,6,8,0,0,347.0,383.0,228.0,880.5,539.0,467.0,588.0,337.0,90.0,0,0,0,1,0,0,0
2023-06-09,445.0,126.0,615.0,6,9,1,0,221.0,456.5,586.0,335.0,358.5,537.0,834.5,415.5,317.0,0,0,0,0,1,0,0
2023-06-10,0.0,2716.5,467.0,6,10,1,0,445.0,35.0,1010.0,615.0,170.0,423.0,126.0,339.0,93.0,0,0,0,0,0,1,0
2023-06-11,65.0,434.0,248.5,6,11,0,0,0.0,190.0,203.0,467.0,0.0,404.0,2716.5,2220.0,482.0,0,0,0,0,0,0,1
2023-06-12,182.0,278.0,380.0,6,12,0,0,65.0,87.5,361.0,248.5,0.0,97.0,434.0,426.0,167.5,1,0,0,0,0,0,0
2023-06-13,125.0,371.0,814.0,6,13,0,0,182.0,292.5,30.0,380.0,725.5,181.0,278.0,245.0,388.0,0,1,0,0,0,0,0
2023-06-14,150.0,258.0,357.0,6,14,0,0,125.0,347.0,258.0,814.0,880.5,191.0,371.0,588.0,367.0,0,0,1,0,0,0,0
2023-06-15,214.0,810.0,517.0,6,15,0,0,150.0,221.0,309.0,357.0,335.0,540.5,258.0,834.5,1024.0,0,0,0,1,0,0,0
2023-06-16,342.0,30.0,273.0,6,16,1,0,214.0,445.0,351.0,517.0,615.0,1264.0,810.0,126.0,542.0,0,0,0,0,1,0,0
2023-06-17,322.0,187.5,474.5,6,17,1,0,342.0,0.0,326.0,273.0,467.0,1114.0,30.0,2716.5,367.0,0,0,0,0,0,1,0
2023-06-18,207.0,215.0,852.5,6,18,0,0,322.0,65.0,246.0,474.5,248.5,666.0,187.5,434.0,464.0,0,0,0,0,0,0,1
2023-06-19,502.0,283.5,652.0,6,19,0,0,207.0,182.0,56.0,852.5,380.0,105.0,215.0,278.0,0.0,1,0,0,0,0,0,0
2023-06-20,524.0,919.0,347.0,6,20,0,0,502.0,125.0,75.0,652.0,814.0,311.0,283.5,371.0,551.0,0,1,0,0,0,0,0
2023-06-21,278.0,191.0,177.0,6,21,0,0,524.0,150.0,182.0,347.0,357.0,158.0,919.0,258.0,336.0,0,0,1,0,0,0,0
2023-06-22,150.0,27.0,300.0,6,22,0,0,278.0,214.0,410.0,177.0,517.0,851.5,191.0,810.0,663.0,0,0,0,1,0,0,0
2023-06-23,140.0,280.0,810.0,6,23,1,0,150.0,342.0,681.0,300.0,273.0,92.0,27.0,30.0,575.0,0,0,0,0,1,0,0
2023-06-24,0.0,490.0,195.0,6,24,1,0,140.0,322.0,456.0,810.0,474.5,507.0,280.0,187.5,598.0,0,0,0,0,0,1,0
2023-06-25,65.0,1514.0,132.0,6,25,0,0,0.0,207.0,429.5,195.0,852.5,1034.0,490.0,215.0,87.5,0,0,0,0,0,0,1
2023-06-26,91.0,326.0,190.0,6,26,0,0,65.0,502.0,86.0,132.0,652.0,633.5,1514.0,283.5,203.0,1,0,0,0,0,0,0
2023-06-27,76.0,177.0,623.0,6,27,0,0,91.0,524.0,365.0,190.0,347.0,420.0,326.0,919.0,523.0,0,1,0,0,0,0,0
2023-06-28,0.0,366.0,76.0,6,28,0,1,76.0,278.0,381.0,623.0,177.0,180.0,177.0,191.0,3587.0,0,0,1,0,0,0,0
2023-06-29,62.0,925.0,175.0,6,29,0,1,0.0,150.0,60.0,76.0,300.0,30.0,366.0,27.0,292.0,0,0,0,1,0,0,0
2023-06-30,0.0,457.5,75.0,6,30,1,1,62.0,140.0,463.0,175.0,810.0,328.0,925.0,280.0,100.0,0,0,0,0,1,0,0
2023-07-01,111.0,377.0,225.0,7,1,1,0,0.0,0.0,383.0,75.0,195.0,539.0,457.5,490.0,337.0,0,0,0,0,0,1,0
2023-07-02,0.0,110.0,391.0,7,2,0,0,111.0,65.0,456.5,225.0,132.0,358.5,377.0,1514.0,415.5,0,0,0,0,0,0,1
2023-07-03,0.0,523.0,47.0,7,3,0,0,0.0,91.0,35.0,391.0,190.0,170.0,110.0,326.0,339.0,1,0,0,0,0,0,0
2023-07-04,145.0,523.0,0.0,7,4,0,0,0.0,76.0,190.0,47.0,623.0,0.0,523.0,177.0,2220.0,0,1,0,0,0,0,0
2023-07-05,0.0,724.0,517.0,7,5,0,0,145.0,0.0,87.5,0.0,76.0,0.0,523.0,366.0,426.0,0,0,1,0,0,0,0
2023-07-06,176.0,449.0,813.0,7,6,0,0,0.0,62.0,292.5,517.0,175.0,725.5,724.0,925.0,245.0,0,0,0,1,0,0,0
2023-07-07,116.0,509.0,377.0,7,7,1,0,176.0,0.0,347.0,813.0,75.0,880.5,449.0,457.5,588.0,0,0,0,0,1,0,0
2023-07-08,270.0,966.5,762.0,7,8,1,0,116.0,111.0,221.0,377.0,225.0,335.0,509.0,377.0,834.5,0,0,0,0,0,1,0
2023-07-09,202.0,304.0,311.0,7,9,0,0,270.0,0.0,445.0,762.0,391.0,615.0,966.5,110.0,126.0,0,0,0,0,0,0,1
2023-07-10,511.5,682.25,335.0,7,10,0,0,202.0,0.0,0.0,311.0,47.0,467.0,304.0,523.0,2716.5,1,0,0,0,0,0,0
2023-07-11,716.0,847.0,173.0,7,11,0,0,511.5,145.0,65.0,335.0,0.0,248.5,682.25,523.0,434.0,0,1,0,0,0,0,0
2023-07-12,420.0,105.0,441.5,7,12,0,0,716.0,0.0,182.0,173.0,517.0,380.0,847.0,724.0,278.0,0,0,1,0,0,0,0
2023-07-13,746.0,486.0,198.0,7,13,0,0,420.0,176.0,125.0,441.5,813.0,814.0,105.0,449.0,371.0,0,0,0,1,0,0,0
2023-07-14,40.0,565.0,341.0,7,14,1,0,746.0,116.0,150.0,198.0,377.0,357.0,486.0,509.0,258.0,0,0,0,0,1,0,0
2023-07-15,75.0,322.5,107.5,7,15,1,0,40.0,270.0,214.0,341.0,762.0,517.0,565.0,966.5,810.0,0,0,0,0,0,1,0
2023-07-16,1035.0,755.0,76.0,7,16,0,0,75.0,202.0,342.0,107.5,311.0,273.0,322.5,304.0,30.0,0,0,0,0,0,0,1
2023-07-17,116.0,273.0,227.0,7,17,0,0,1035.0,511.5,322.0,76.0,335.0,474.5,755.0,682.25,187.5,1,0,0,0,0,0,0
2023-07-18,716.0,652.0,515.0,7,18,0,0,116.0,716.0,207.0,227.0,173.0,852.5,273.0,847.0,215.0,0,1,0,0,0,0,0
2023-07-19,0.0,305.0,262.5,7,19,0,0,716.0,420.0,502.0,515.0,441.5,652.0,652.0,105.0,283.5,0,0,1,0,0,0,0
2023-07-20,330.0,544.0,0.0,7,20,0,0,0.0,746.0,524.0,262.5,198.0,347.0,305.0,486.0,919.0,0,0,0,1,0,0,0
2023-07-21,202.0,499.0,292.0,7,21,1,0,330.0,40.0,278.0,0.0,341.0,177.0,544.0,565.0,191.0,0,0,0,0,1,0,0
2023-07-22,344.0,201.0,203.0,7,22,1,0,202.0,75.0,150.0,292.0,107.5,300.0,499.0,322.5,27.0,0,0,0,0,0,1,0
2023-07-23,287.0,735.0,111.0,7,23,0,0,344.0,1035.0,140.0,203.0,76.0,810.0,201.0,755.0,280.0,0,0,0,0,0,0,1
2023-07-24,210.0,407.0,660.0,7,24,0,0,287.0,116.0,0.0,111.0,227.0,195.0,735.0,273.0,490.0,1,0,0,0,0,0,0
2023-07-25,571.0,480.5,339.5,7,25,0,0,210.0,716.0,65.0,660.0,515.0,132.0,407.0,652.0,1514.0,0,1,0,0,0,0,0
