Date,BreakFast,Dinner,Lunch,Month,Day,IsWeekend,IsHoliday,BreakFast_lag_1d,BreakFast_lag_1w,BreakFast_lag_1m,Lunch_lag_1d,Lunch_lag_1w,Lunch_lag_1m,Dinner_lag_1d,Dinner_lag_1w,Dinner_lag_1m,DayOfWeek_0,DayOfWeek_1,DayOfWeek_2,DayOfWeek_3,DayOfWeek_4,DayOfWeek_5,DayOfWeek_6,BreakFast_lag_2d,BreakFast_lag_3d,BreakFast_lag_7d,BreakFast_lag_14d,BreakFast_lag_21d,BreakFast_lag_28d,BreakFast_roll_mean_3,BreakFast_roll_mean_7,BreakFast_roll_mean_14,BreakFast_roll_mean_30,BreakFast_roll_std_7,BreakFast_roll_std_30,BreakFast_ema_7,BreakFast_ema_30,Holiday_Yesterday,Holiday_LastWeek
2023-03-12,281.0,110.0,127.0,3,12,0,0,131.0,1780.0,462.0,115.0,495.0,504.5,142.5,579.0,1063.0,0,0,0,0,0,0,1,155.0,272.0,1780.0,247.0,233.0,880.0,186.0,455.89285714285717,428.19642857142856,480.40833333333336,589.54862425176,358.8496015966744,316.2978613728371,475.74335100738267,0.0,0.0
2023-03-13,294.0,247.0,110.0,3,13,0,0,281.0,195.0,431.0,127.0,595.0,498.0,110.0,525.0,764.0,1,0,0,0,0,0,0,131.0,155.0,195.0,401.0,574.0,245.0,189.0,241.75,430.625,474.375,83.39976518751885,360.6866461085501,307.4733960296278,463.17926384561605,0.0,0.0
2023-03-14,272.0,343.0,459.0,3,14,0,0,294.0,297.25,880.0,110.0,507.0,503.5,247.0,691.0,296.0,0,1,0,0,0,0,0,281.0,131.0,297.25,110.0,91.0,621.0,235.33333333333334,255.89285714285714,422.98214285714283,469.80833333333334,82.5403761226961,362.1191916757313,304.10504702222084,452.2644726297699,0.0,0.0
2023-03-15,433.0,195.0,815.0,3,15,0,0,272.0,361.0,245.0,459.0,253.0,1564.0,343.0,605.0,165.0,0,0,1,0,0,0,0,294.0,281.0,361.0,360.0,695.0,290.0,282.3333333333333,252.28571428571428,434.55357142857144,449.5416666666667,80.96854180423846,355.3205333127796,296.07878526666565,440.63450665365576,0.0,0.0
2023-03-16,356.0,182.0,232.0,3,16,0,0,433.0,272.0,621.0,815.0,0.0,254.0,195.0,187.0,165.0,0,0,0,1,0,0,0,272.0,294.0,272.0,706.5,746.0,411.5,333.0,262.57142857142856,439.76785714285717,455.80833333333334,99.52697648185138,353.24046515265536,330.30908894999925,440.1419578372909,0.0,0.0
2023-03-17,1321.0,953.0,732.0,3,17,1,0,356.0,155.0,290.0,232.0,405.0,1063.0,182.0,456.74,173.5,0,0,0,0,1,0,0,433.0,272.0,155.0,716.0,899.0,526.0,353.6666666666667,274.57142857142856,414.73214285714283,446.975,105.72425950376288,352.2792066524154,336.73181671249944,434.7134444284334,0.0,0.0
2023-03-18,425.0,135.0,337.0,3,18,1,0,1321.0,131.0,411.5,732.0,115.0,584.5,953.0,142.5,512.0,0,0,0,0,0,1,0,356.0,433.0,131.0,263.0,1116.0,197.0,703.3333333333334,441.14285714285717,457.94642857142856,481.34166666666664,398.65583676960773,385.18983499033965,582.7988625343746,491.8932222072441,0.0,0.0
2023-03-19,277.0,160.0,81.0,3,19,0,0,425.0,281.0,526.0,337.0,127.0,117.0,135.0,110.0,176.0,0,0,0,0,0,0,1,1321.0,356.0,281.0,1780.0,247.0,233.0,700.6666666666666,483.14285714285717,469.51785714285717,481.7916666666667,375.3404803514752,385.11330667724934,543.349146900781,487.57753045193806,0.0,0.0
2023-03-20,95.0,2010.0,147.0,3,20,0,0,277.0,294.0,197.0,81.0,110.0,281.0,160.0,247.0,464.0,1,0,0,0,0,0,0,425.0,1321.0,294.0,195.0,401.0,574.0,674.3333333333334,482.57142857142856,362.1607142857143,473.4916666666667,375.7023898171073,386.80718088833567,476.76186017558575,473.9918833260066,0.0,0.0
2023-03-21,619.5,433.5,505.0,3,21,0,0,95.0,272.0,233.0,147.0,459.0,349.0,2010.0,343.0,346.5,0,1,0,0,0,0,0,277.0,425.0,272.0,297.25,110.0,91.0,265.6666666666667,454.14285714285717,355.01785714285717,470.09166666666664,399.1467685665798,389.75834955629955,381.3213951316893,449.5407940791675,0.0,0.0
2023-03-22,542.0,0.0,60.0,3,22,0,0,619.5,433.0,574.0,505.0,815.0,318.0,433.5,195.0,309.5,0,0,1,0,0,0,0,95.0,277.0,433.0,361.0,360.0,695.0,330.5,503.7857142857143,378.0357142857143,482.975,394.29788412895573,388.03512744249116,440.866046348767,460.50590413857606,0.0,0.0
2023-03-23,0.0,215.0,0.0,3,23,0,0,542.0,356.0,91.0,60.0,232.0,126.0,0.0,182.0,638.0,0,0,0,1,0,0,0,619.5,95.0,356.0,272.0,706.5,746.0,418.8333333333333,519.3571428571429,390.9642857142857,481.90833333333336,393.18726605839635,387.82020409465906,466.14953476157524,465.7635877425389,0.0,0.0
2023-03-24,0.0,50.0,52.5,3,24,1,0,0.0,1321.0,695.0,0.0,732.0,2647.5,215.0,953.0,1137.0,0,0,0,0,1,0,0,542.0,619.5,1321.0,155.0,716.0,899.0,387.1666666666667,468.5,371.5357142857143,478.875,438.27664398946314,391.32317950635826,349.6121510711814,435.7143240172138,0.0,0.0
2023-03-25,0.0,1710.0,0.0,3,25,1,0,0.0,425.0,746.0,52.5,337.0,172.5,50.0,135.0,303.0,0,0,0,0,0,1,0,0.0,542.0,425.0,131.0,263.0,1116.0,180.66666666666666,279.7857142857143,360.4642857142857,455.7083333333333,256.8926262635253,398.59198351787336,262.20911330338606,407.6037224677162,0.0,0.0
2023-03-27,60.0,0.0,35.0,3,27,0,0,0.0,277.0,899.0,0.0,81.0,244.0,1710.0,160.0,60.0,1,0,0,0,0,0,0,0.0,0.0,277.0,281.0,1780.0,247.0,0.0,219.07142857142858,351.10714285714283,430.84166666666664,266.8808143115928,403.10184434075654,196.65683497753955,381.3067081149603,0.0,0.0
2023-03-28,75.0,72.5,0.0,3,28,0,0,60.0,95.0,1116.0,35.0,147.0,561.0,0.0,2010.0,490.0,0,1,0,0,0,0,0,0.0,0.0,95.0,294.0,195.0,401.0,20.0,188.07142857142858,335.32142857142856,402.875,271.59197775514684,398.5806323369688,162.49262623315465,360.5772430752855,0.0,0.0
2023-03-29,0.0,65.0,1050.0,3,29,0,0,75.0,619.5,247.0,0.0,505.0,577.0,72.5,433.5,192.0,0,0,1,0,0,0,0,60.0,0.0,619.5,272.0,297.25,110.0,45.0,185.21428571428572,319.67857142857144,368.175,272.83662039501087,379.1988443779677,140.619469674866,342.15290481236383,0.0,0.0
2023-03-30,0.0,0.0,878.0,3,30,0,0,0.0,542.0,401.0,1050.0,60.0,353.0,65.0,0.0,853.5,0,0,0,1,0,0,0,75.0,60.0,542.0,433.0,361.0,360.0,45.0,96.71428571428571,300.25,359.94166666666666,198.96123096867694,384.5641043560818,105.4646022561495,320.0785238567275,0.0,0.0
2023-03-31,0.0,25.0,175.0,3,31,1,0,0.0,0.0,110.0,878.0,0.0,796.0,0.0,215.0,787.0,0,0,0,0,1,0,0,0.0,75.0,0.0,356.0,272.0,706.5,25.0,19.285714285714285,269.32142857142856,346.575,33.2200455835205,390.01808727951635,79.09845169211212,299.4282965111322,0.0,0.0
2023-04-01,0.0,75.0,100.0,4,1,1,0,0.0,0.0,360.0,175.0,52.5,110.0,25.0,50.0,175.0,0,0,0,0,0,1,0,0.0,0.0,0.0,1321.0,155.0,716.0,0.0,19.285714285714285,243.89285714285714,342.90833333333336,33.2200455835205,392.82585026326547,59.32383876908409,280.1103418975108,0.0,0.0
2023-04-02,0.0,267.5,55.0,4,2,0,0,0.0,0.0,706.5,100.0,0.0,617.0,75.0,1710.0,240.0,0,0,0,0,0,0,1,0.0,0.0,0.0,425.0,131.0,263.0,0.0,19.285714285714285,149.53571428571428,330.90833333333336,33.2200455835205,397.7534460032638,44.49287907681307,262.0387069363811,0.0,0.0
2023-04-03,0.0,368.0,174.0,4,3,0,0,0.0,60.0,716.0,55.0,35.0,361.0,267.5,0.0,290.0,1,0,0,0,0,0,0,0.0,0.0,60.0,277.0,281.0,1780.0,0.0,19.285714285714285,119.17857142857143,307.35833333333335,33.2200455835205,395.65831045873085,33.3696593076098,245.13298390822752,0.0,0.0
2023-04-04,90.0,0.0,116.0,4,4,0,0,0.0,75.0,263.0,174.0,0.0,453.0,368.0,72.5,651.0,0,1,0,0,0,0,0,0.0,0.0,75.0,95.0,294.0,195.0,0.0,10.714285714285714,99.39285714285714,283.4916666666667,28.34733547568759,391.73407854082575,25.027244480707353,229.31795268834188,0.0,0.0
2023-04-05,71.0,0.0,258.0,4,5,0,0,90.0,0.0,1780.0,116.0,1050.0,495.0,0.0,65.0,579.0,0,0,1,0,0,0,0,0.0,0.0,0.0,619.5,272.0,297.25,30.0,12.857142857142858,99.03571428571429,277.725,34.016802570826755,393.31629562627126,41.27043336053052,220.32969767619082,0.0,0.0
2023-04-06,395.0,0.0,412.5,4,6,0,0,71.0,0.0,195.0,258.0,878.0,595.0,0.0,0.0,525.0,0,0,0,1,0,0,0,90.0,0.0,0.0,542.0,433.0,361.0,53.666666666666664,23.0,59.857142857142854,220.75833333333333,39.66106403010077,273.8475891501207,48.70282502039789,210.69552363256562,0.0,0.0
2023-04-07,60.0,0.0,95.0,4,7,1,0,395.0,0.0,297.25,412.5,175.0,507.0,0.0,25.0,691.0,0,0,0,0,1,0,0,71.0,90.0,0.0,0.0,356.0,272.0,185.33333333333334,79.42857142857143,49.357142857142854,227.425,144.33971172533273,275.62755315886835,135.2771187652984,222.58613501110977,0.0,0.0
2023-04-08,97.0,357.5,82.5,4,8,1,0,60.0,0.0,361.0,95.0,100.0,253.0,0.0,75.0,605.0,0,0,0,0,0,1,0,395.0,71.0,0.0,0.0,1321.0,155.0,175.33333333333334,88.0,53.642857142857146,219.51666666666668,140.56908147479106,276.9554452942944,116.45783907397382,212.0967069458769,0.0,0.0
2023-04-09,640.0,55.0,0.0,4,9,0,0,97.0,0.0,272.0,82.5,55.0,0.0,357.5,267.5,187.0,0,0,0,0,0,0,1,60.0,395.0,0.0,0.0,425.0,131.0,184.0,101.85714285714286,60.57142857142857,210.71666666666667,135.1239290076927,276.4987274190748,111.59337930548037,204.6711129493687,0.0,0.0
2023-04-10,250.0,55.0,350.0,4,10,0,0,640.0,0.0,155.0,0.0,174.0,405.0,55.0,368.0,456.74,1,0,0,0,0,0,0,97.0,60.0,0.0,60.0,277.0,281.0,265.6666666666667,193.28571428571428,106.28571428571429,222.98333333333332,234.61295380954118,287.26470081326266,243.6950344791103,232.75684759779654,0.0,0.0
2023-04-11,2066.0,1440.0,616.0,4,11,0,0,250.0,90.0,131.0,350.0,116.0,115.0,55.0,0.0,142.5,0,1,0,0,0,0,0,640.0,97.0,90.0,75.0,95.0,294.0,329.0,229.0,119.85714285714286,226.15,218.7799503306153,287.0129502665161,245.27127585933272,233.8693090431,0.0,0.0
2023-04-13,157.0,0.0,122.0,4,13,0,0,2066.0,71.0,281.0,616.0,258.0,127.0,1440.0,0.0,110.0,0,0,0,1,0,0,0,250.0,640.0,71.0,0.0,619.5,272.0,985.3333333333334,511.2857142857143,262.07142857142856,290.65,717.0122533322366,441.006043237974,700.4534568944996,352.0712891048355,0.0,0.0
2023-04-14,175.0,0.0,0.0,4,14,1,0,157.0,395.0,294.0,122.0,412.5,110.0,0.0,0.0,247.0,0,0,0,0,1,0,0,2066.0,250.0,395.0,0.0,542.0,433.0,824.3333333333334,523.5714285714286,273.2857142857143,286.51666666666665,708.9016991428493,441.6801870626281,564.5900926708747,339.48604464645905,0.0,0.0
2023-04-15,90.0,175.0,90.0,4,15,1,0,175.0,60.0,272.0,0.0,95.0,459.0,0.0,0.0,343.0,0,0,0,0,0,1,0,157.0,2066.0,60.0,0.0,0.0,356.0,799.3333333333334,492.14285714285717,285.7857142857143,282.55,720.3363632293431,442.1447794947744,467.19256950315605,328.87404176604235,0.0,0.0
2023-04-16,0.0,215.0,225.0,4,16,0,0,90.0,97.0,433.0,90.0,82.5,815.0,175.0,357.5,195.0,0,0,0,0,0,0,1,175.0,157.0,97.0,0.0,0.0,1321.0,140.66666666666666,496.42857142857144,292.2142857142857,276.48333333333335,717.4201133559185,443.5409339141893,372.89442712736707,313.4628132650074,0.0,0.0
2023-04-17,169.0,175.0,0.0,4,17,0,0,0.0,640.0,356.0,225.0,0.0,232.0,215.0,55.0,182.0,1,0,0,0,0,0,0,90.0,175.0,640.0,0.0,0.0,425.0,88.33333333333333,482.57142857142856,292.2142857142857,262.05,727.2899140285248,445.3136893208558,279.67082034552527,293.2394059575876,0.0,0.0
2023-04-18,17.5,105.0,242.0,4,18,0,0,169.0,250.0,1321.0,0.0,350.0,732.0,175.0,55.0,953.0,0,1,0,0,0,0,0,0.0,90.0,250.0,0.0,60.0,277.0,86.33333333333333,415.2857142857143,304.2857142857143,255.81666666666666,732.0696037685929,445.2620399218895,252.00311525914395,285.2239604119368,0.0,0.0
2023-04-19,0.0,0.0,0.0,4,19,0,0,17.5,2066.0,425.0,242.0,616.0,337.0,105.0,1440.0,135.0,0,0,1,0,0,0,0,169.0,0.0,2066.0,90.0,75.0,95.0,62.166666666666664,382.07142857142856,305.5357142857143,212.36666666666667,745.9610372181774,398.92236158770623,193.37733644435798,267.95144683697316,0.0,0.0
2023-04-20,0.0,62.0,0.0,4,20,0,1,0.0,157.0,277.0,0.0,122.0,81.0,0.0,0.0,160.0,0,0,0,1,0,0,0,17.5,169.0,157.0,71.0,0.0,619.5,62.166666666666664,86.92857142857143,299.10714285714283,198.2,80.97861269672075,398.65715544337957,145.03300233326848,250.66425671845877,0.0,0.0
2023-04-21,0.0,315.0,1007.5,4,21,1,1,0.0,175.0,95.0,0.0,0.0,147.0,62.0,0.0,2010.0,0,0,0,0,1,0,0,0.0,17.5,175.0,395.0,0.0,542.0,5.833333333333333,64.5,294.0357142857143,188.96666666666667,80.0734038242398,399.97476069797494,108.77475174995136,234.49236918823564,1.0,0.0
2023-04-22,0.0,0.0,0.0,4,22,1,1,0.0,90.0,619.5,1007.5,90.0,505.0,315.0,175.0,433.5,0,0,0,0,0,1,0,0.0,0.0,90.0,60.0,0.0,0.0,0.0,39.5,265.82142857142856,185.8,65.88563323416146,401.1187931360192,81.58106381246353,219.36382924060754,1.0,0.0
2023-04-23,258.0,266.0,30.0,4,23,0,1,0.0,0.0,542.0,0.0,225.0,60.0,0.0,215.0,0.0,0,0,0,0,0,0,1,0.0,0.0,0.0,97.0,0.0,0.0,0.0,26.642857142857142,261.5357142857143,165.15,63.111484880402664,393.9029101012163,61.185797859347645,205.2113241283103,1.0,0.0
2023-04-24,185.0,62.0,0.0,4,24,0,0,258.0,169.0,0.0,30.0,0.0,0.0,266.0,175.0,215.0,1,0,0,0,0,0,0,0.0,0.0,169.0,640.0,0.0,0.0,86.0,63.5,273.0357142857143,155.68333333333334,105.83438319689138,387.9007267982037,110.38934839451073,208.6170451522903,1.0,0.0
2023-04-25,90.0,213.5,75.0,4,25,0,0,185.0,17.5,0.0,0.0,242.0,52.5,62.0,105.0,50.0,0,1,0,0,0,0,0,258.0,0.0,17.5,250.0,0.0,60.0,147.66666666666666,65.78571428571429,240.53571428571428,161.85,108.62851725907217,386.80938792408705,129.04201129588304,207.0933648198845,0.0,0.0
2023-04-26,472.0,527.0,115.0,4,26,0,0,90.0,0.0,0.0,75.0,0.0,0.0,213.5,0.0,1710.0,0,0,1,0,0,0,0,185.0,258.0,0.0,2066.0,90.0,75.0,177.66666666666666,76.14285714285714,229.10714285714286,164.85,106.6964988045186,385.8586741014258,119.28150847191228,199.53895418634357,0.0,0.0
2023-04-27,717.5,604.5,75.0,4,27,0,0,472.0,0.0,60.0,115.0,0.0,35.0,527.0,62.0,0.0,0,0,0,1,0,0,0,90.0,185.0,0.0,157.0,71.0,0.0,249.0,143.57142857142858,115.25,180.58333333333334,176.72186918324186,388.51885152268443,207.4611313539342,217.1170861743214,0.0,1.0
2023-04-28,116.0,444.0,277.0,4,28,1,0,717.5,0.0,75.0,75.0,1007.5,0.0,604.5,315.0,72.5,0,0,0,0,1,0,0,472.0,90.0,0.0,175.0,395.0,0.0,426.5,246.07142857142858,155.28571428571428,202.5,265.3994518600573,399.86157087430763,334.97084851545065,249.39985480823614,0.0,1.0
2023-04-29,165.0,551.5,416.5,4,29,1,0,116.0,0.0,0.0,277.0,0.0,1050.0,444.0,0.0,65.0,0,0,0,0,0,1,0,717.5,472.0,0.0,90.0,60.0,0.0,435.1666666666667,262.64285714285717,151.07142857142858,203.86666666666667,250.68783946801787,399.4806527906239,280.228136386588,240.7934125625435,0.0,1.0
2023-04-30,222.0,145.0,506.0,4,30,0,0,165.0,258.0,0.0,416.5,30.0,878.0,551.5,266.0,0.0,0,0,0,0,0,0,1,116.0,717.5,258.0,0.0,97.0,0.0,332.8333333333333,286.2142857142857,156.42857142857142,209.36666666666667,228.66639768136304,397.70897636972876,251.42110228994102,235.9035149778633,0.0,1.0
2023-05-01,238.0,769.0,319.0,5,1,0,0,222.0,185.0,0.0,506.0,0.0,175.0,145.0,62.0,25.0,1,0,0,0,0,0,0,165.0,116.0,185.0,169.0,640.0,0.0,167.66666666666666,281.07142857142856,172.28571428571428,216.76666666666668,229.80869373086296,395.73950273252797,244.06582671745576,235.00651401154954,0.0,0.0
2023-05-02,67.0,589.5,770.0,5,2,0,0,238.0,90.0,0.0,319.0,75.0,100.0,769.0,213.5,75.0,0,1,0,0,0,0,0,222.0,165.0,90.0,17.5,250.0,0.0,208.33333333333334,288.64285714285717,177.21428571428572,224.7,226.9714949587489,393.62408988517336,242.5493700380918,235.19964213983667,0.0,0.0
2023-05-03,298.0,357.0,136.0,5,3,0,0,67.0,472.0,0.0,770.0,115.0,55.0,589.5,527.0,267.5,0,0,1,0,0,0,0,238.0,222.0,472.0,0.0,2066.0,90.0,175.66666666666666,285.35714285714283,180.75,226.93333333333334,230.46596174665223,392.49367957426665,198.66202752856884,224.34805232436335,0.0,0.0
2023-05-04,30.0,253.0,306.0,5,4,0,0,298.0,717.5,0.0,136.0,75.0,174.0,357.0,604.5,368.0,0,0,0,1,0,0,0,67.0,238.0,717.5,0.0,157.0,71.0,201.0,260.5,202.03571428571428,236.86666666666667,215.90372082635935,390.3172435016325,223.49652064642663,229.09979088408184,0.0,0.0
2023-05-05,0.0,195.0,345.5,5,5,1,0,30.0,116.0,90.0,306.0,277.0,116.0,253.0,444.0,0.0,0,0,0,0,1,0,0,298.0,67.0,116.0,0.0,175.0,395.0,131.66666666666666,162.28571428571428,204.17857142857142,237.86666666666667,96.99263595021665,389.7274452860555,175.12239048481996,216.25464308510882,0.0,0.0
2023-05-06,100.0,320.0,545.0,5,6,1,0,0.0,165.0,71.0,345.5,416.5,258.0,195.0,551.5,0.0,0,0,0,0,0,1,0,30.0,298.0,165.0,0.0,90.0,60.0,109.33333333333333,145.71428571428572,204.17857142857142,234.86666666666667,114.5406976954971,391.24835426189804,131.34179286361496,202.30273062800504,0.0,0.0
2023-05-07,80.0,60.0,202.0,5,7,0,0,100.0,222.0,395.0,545.0,506.0,412.5,320.0,145.0,0.0,0,0,0,0,0,0,1,0.0,30.0,222.0,258.0,0.0,97.0,43.333333333333336,136.42857142857142,211.32142857142858,235.83333333333334,115.34854014804668,390.86516180473757,123.50634464771122,195.70255445845632,0.0,0.0
2023-05-08,70.0,125.0,96.0,5,8,0,0,80.0,238.0,60.0,202.0,319.0,95.0,60.0,769.0,0.0,1,0,0,0,0,0,0,100.0,0.0,238.0,185.0,169.0,640.0,60.0,116.14285714285714,198.60714285714286,225.33333333333334,110.16113738735639,390.6729016606527,112.62975848578341,188.2378735256527,0.0,0.0
2023-05-09,228.0,90.0,467.0,5,9,0,0,70.0,67.0,97.0,96.0,770.0,82.5,125.0,589.5,357.5,0,1,0,0,0,0,0,80.0,100.0,67.0,90.0,17.5,250.0,83.33333333333333,92.14285714285714,190.39285714285714,225.66666666666666,96.66165832674301,390.5312105796176,101.97231886433755,180.6096236207719,0.0,0.0
2023-05-10,586.0,317.0,537.0,5,10,0,0,228.0,298.0,640.0,467.0,136.0,0.0,90.0,357.0,55.0,0,0,1,0,0,0,0,70.0,80.0,298.0,472.0,0.0,2066.0,126.0,115.14285714285714,200.25,230.03333333333333,108.15333030999406,389.7745797105113,133.47923914825316,183.6670672581415,0.0,0.0
2023-05-11,1010.0,93.0,423.0,5,11,0,0,586.0,30.0,250.0,537.0,306.0,350.0,317.0,253.0,55.0,0,0,0,1,0,0,0,228.0,70.0,30.0,717.5,0.0,157.0,294.6666666666667,156.28571428571428,208.39285714285714,228.23333333333332,202.73275864687298,387.93640016723447,246.60942936118988,209.62403066084204,0.0,0.0
2023-05-12,203.0,482.0,404.0,5,12,1,0,1010.0,0.0,2066.0,423.0,345.5,616.0,93.0,195.0,1440.0,0,0,0,0,1,0,0,586.0,228.0,0.0,116.0,0.0,175.0,608.0,296.2857142857143,229.28571428571428,253.56666666666666,370.19891692877485,413.38705527781633,437.4570720208924,261.2611899730458,0.0,0.0
2023-05-13,361.0,167.5,97.0,5,13,1,0,203.0,100.0,157.0,404.0,545.0,122.0,482.0,320.0,0.0,0,0,0,0,0,1,0,1010.0,586.0,100.0,165.0,0.0,90.0,599.6666666666666,325.2857142857143,235.5,191.46666666666667,350.55038358069345,231.76436954050072,378.8428040156693,257.5024035231719,0.0,0.0
2023-05-14,30.0,388.0,181.0,5,14,0,0,361.0,80.0,175.0,97.0,202.0,0.0,167.5,60.0,0.0,0,0,0,0,0,0,1,203.0,1010.0,80.0,222.0,258.0,0.0,524.6666666666666,362.57142857142856,249.5,198.26666666666668,336.18043624560545,233.70282977250872,374.38210301175195,264.17966781199954,0.0,0.0
2023-05-15,258.0,367.0,191.0,5,15,0,0,30.0,70.0,90.0,181.0,96.0,90.0,388.0,125.0,175.0,1,0,0,0,0,0,0,361.0,203.0,70.0,238.0,185.0,169.0,198.0,355.42857142857144,235.78571428571428,193.43333333333334,343.6334564342539,235.69156252118614,288.28657725881396,249.07130214670926,0.0,0.0
2023-05-16,309.0,1024.0,540.5,5,16,0,0,258.0,228.0,0.0,191.0,467.0,225.0,367.0,90.0,215.0,0,1,0,0,0,0,0,30.0,361.0,228.0,67.0,90.0,17.5,216.33333333333334,382.2857142857143,237.21428571428572,199.03333333333333,324.4167660513833,235.14445059086168,280.7149329441105,249.64734716950224,0.0,0.0
2023-05-17,351.0,542.0,1264.0,5,17,0,0,309.0,586.0,169.0,540.5,537.0,0.0,1024.0,317.0,175.0,0,0,1,0,0,0,0,258.0,30.0,586.0,298.0,472.0,0.0,199.0,393.85714285714283,254.5,209.33333333333334,319.4022691275211,232.88225281923255,287.7861997080829,253.47655057792147,0.0,0.0
2023-05-18,326.0,367.0,1114.0,5,18,0,0,351.0,1010.0,17.5,1264.0,423.0,242.0,542.0,93.0,105.0,0,0,0,1,0,0,0,309.0,258.0,1010.0,30.0,717.5,0.0,306.0,360.2857142857143,258.2857142857143,215.4,307.9868580993427,234.16238839303603,303.5896497810622,259.7683860245072,0.0,0.0
2023-05-19,246.0,464.0,666.0,5,19,1,0,326.0,203.0,0.0,1114.0,404.0,0.0,367.0,482.0,0.0,0,0,0,0,1,0,0,351.0,309.0,203.0,0.0,116.0,0.0,328.6666666666667,262.57142857142856,279.42857142857144,225.68333333333334,116.43718928082622,231.9352051065472,309.1922373357966,264.04139337776485,0.0,0.0
