Date,BreakFast,Dinner,Lunch,Month,Day,IsWeekend,IsHoliday,BreakFast_lag_1d,BreakFast_lag_1w,BreakFast_lag_1m,Lunch_lag_1d,Lunch_lag_1w,Lunch_lag_1m,Dinner_lag_1d,Dinner_lag_1w,Dinner_lag_1m,DayOfWeek_0,DayOfWeek_1,DayOfWeek_2,DayOfWeek_3,DayOfWeek_4,DayOfWeek_5,DayOfWeek_6,BreakFast_lag_2d,BreakFast_lag_3d,BreakFast_lag_7d,BreakFast_lag_14d,BreakFast_lag_21d,BreakFast_lag_28d,BreakFast_roll_mean_3,BreakFast_roll_mean_7,BreakFast_roll_mean_14,BreakFast_roll_mean_30,BreakFast_roll_std_7,BreakFast_roll_std_30,BreakFast_ema_7,BreakFast_ema_30,Holiday_Yesterday,Holiday_LastWeek
2023-03-18,111.0,191.0,660.0,3,18,1,0,260.0,838.5,80.0,1164.5,1321.0,131.0,400.0,734.0,442.0,0,0,0,0,0,1,0,164.5,0.0,838.5,344.5,248.0,56.0,141.5,412.32142857142856,404.3392857142857,298.40833333333336,322.9791890317687,258.67071068463076,322.3547105938122,330.44939882620406,0.0,0.0
2023-03-19,81.0,114.0,254.0,3,19,0,0,111.0,472.0,86.0,660.0,883.5,728.0,191.0,320.0,416.5,0,0,0,0,0,0,1,260.0,164.5,472.0,278.0,42.5,256.0,178.5,308.39285714285717,387.6607142857143,299.44166666666666,276.72240366561607,257.8286794470357,269.51603294535914,316.2913730954813,0.0,0.0
2023-03-20,0.0,574.0,306.0,3,20,0,0,81.0,318.0,56.0,254.0,115.5,880.0,114.0,1485.0,300.5,1,0,0,0,0,0,0,111.0,260.0,318.0,235.0,672.0,0.0,150.66666666666666,252.53571428571428,373.5892857142857,299.275,277.65440256171837,257.9729866738924,222.38702470901936,301.1112845086761,0.0,0.0
2023-03-21,0.0,518.0,0.0,3,21,0,0,0.0,833.25,256.0,306.0,410.0,127.0,574.0,4742.0,137.0,0,1,0,0,0,0,0,81.0,111.0,833.25,1004.0,558.0,0.0,64.0,207.10714285714286,356.80357142857144,297.40833333333336,290.8591389151735,259.9887305526296,166.79026853176453,281.6847500242454,0.0,0.0
2023-03-22,65.0,1185.0,149.0,3,22,0,0,0.0,0.0,0.0,0.0,899.0,0.0,518.0,1140.0,278.0,0,0,1,0,0,0,0,0.0,81.0,0.0,371.0,156.0,120.0,27.0,88.07142857142857,285.0892857142857,288.875,99.36985985508417,265.5367104791143,125.0927013988234,263.51154034526184,0.0,0.0
2023-03-23,0.0,471.0,0.0,3,23,0,0,65.0,164.5,0.0,149.0,170.0,271.0,1185.0,25005.0,17764.0,0,0,0,1,0,0,0,0.0,0.0,164.5,252.0,203.0,404.0,21.666666666666668,97.35714285714286,263.23214285714283,291.0416666666667,92.5728156127716,263.3545538790825,110.06952604911754,250.70434419395463,0.0,0.0
2023-03-24,0.0,300.0,0.0,3,24,1,0,0.0,260.0,120.0,0.0,1164.5,612.0,471.0,400.0,39.0,0,0,0,0,1,0,0,65.0,0.0,260.0,290.0,117.0,293.0,21.666666666666668,73.85714285714286,245.23214285714286,291.0416666666667,93.56179521476462,263.3545538790825,82.55214453683816,234.52987037498983,0.0,0.0
2023-03-25,0.0,0.0,0.0,3,25,1,0,0.0,111.0,404.0,0.0,660.0,513.0,300.0,191.0,325.0,0,0,0,0,0,1,0,0.0,65.0,111.0,838.5,344.5,248.0,21.666666666666668,36.714285714285715,224.51785714285714,287.0416666666667,47.734384133153554,266.92908850522434,61.914108402628614,219.39891099595823,0.0,0.0
2023-03-26,0.0,580.0,0.0,3,26,0,0,0.0,81.0,293.0,0.0,254.0,921.5,0.0,114.0,1619.0,0,0,0,0,0,0,1,0.0,0.0,81.0,472.0,278.0,42.5,0.0,20.857142857142858,164.625,273.575,35.91855867296033,270.98518497168425,46.43558130197146,205.2441425446061,0.0,0.0
2023-03-27,0.0,760.0,160.0,3,27,0,0,0.0,0.0,248.0,0.0,306.0,321.5,580.0,574.0,447.5,1,0,0,0,0,0,0,0.0,0.0,0.0,318.0,235.0,672.0,0.0,9.285714285714286,130.91071428571428,263.80833333333334,24.567690745600565,275.50333000157013,34.82668597647859,192.00258496108313,0.0,0.0
2023-03-28,0.0,208.0,45.0,3,28,0,0,0.0,0.0,42.5,160.0,0.0,349.0,760.0,518.0,665.0,0,1,0,0,0,0,0,0.0,0.0,0.0,833.25,1004.0,558.0,0.0,9.285714285714286,108.19642857142857,255.54166666666666,24.567690745600565,279.6830262757853,26.120014482358947,179.6153214152068,0.0,0.0
2023-03-29,0.0,545.75,257.0,3,29,0,0,0.0,65.0,672.0,45.0,149.0,381.0,208.0,1185.0,970.0,0,0,1,0,0,0,0,0.0,0.0,65.0,0.0,371.0,156.0,0.0,9.285714285714286,48.67857142857143,254.125,24.567690745600565,280.90431821419077,19.59001086176921,168.02723616261284,0.0,0.0
2023-03-30,0.0,467.0,75.0,3,30,0,0,0.0,0.0,558.0,257.0,0.0,1062.0,545.75,471.0,1027.0,0,0,0,1,0,0,0,0.0,0.0,0.0,164.5,252.0,203.0,0.0,0.0,48.67857142857143,231.725,0.0,273.118456285534,14.692508146326906,157.18676931341201,0.0,0.0
2023-03-31,0.0,316.0,147.0,3,31,1,0,0.0,0.0,156.0,75.0,0.0,361.0,467.0,300.0,40.0,0,0,0,0,1,0,0,0.0,0.0,0.0,260.0,290.0,117.0,0.0,0.0,36.92857142857143,213.125,0.0,269.1031941371704,11.01938110974518,147.04568742222415,0.0,0.0
2023-04-01,0.0,790.0,0.0,4,1,1,0,0.0,0.0,203.0,147.0,0.0,438.0,316.0,0.0,1126.0,0,0,0,0,0,1,0,0.0,0.0,0.0,111.0,838.5,344.5,0.0,0.0,18.357142857142858,207.925,0.0,271.7394253724038,8.264535832308884,137.55886887885487,0.0,0.0
2023-04-02,0.0,266.0,60.0,4,2,0,0,0.0,0.0,117.0,0.0,0.0,35.0,790.0,580.0,458.0,0,0,0,0,0,0,1,0.0,0.0,0.0,81.0,472.0,278.0,0.0,0.0,10.428571428571429,201.15833333333333,0.0,274.3809370839336,6.198401874231663,128.68410314473522,0.0,0.0
2023-04-03,0.0,101.0,315.0,4,3,0,0,0.0,0.0,344.5,60.0,160.0,1495.75,266.0,760.0,776.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,318.0,235.0,0.0,0.0,4.642857142857143,197.25833333333333,0.0,276.4421627116831,4.648801405673747,120.38190294184908,0.0,0.0
2023-04-04,0.0,160.0,116.0,4,4,0,0,0.0,0.0,278.0,315.0,45.0,963.0,101.0,208.0,281.5,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,833.25,1004.0,0.0,0.0,4.642857142857143,185.775,0.0,277.2688564372134,3.48660105425531,112.61532855850398,0.0,0.0
2023-04-05,0.0,474.0,277.0,4,5,0,0,0.0,0.0,235.0,116.0,257.0,950.0,160.0,545.75,173.0,0,0,1,0,0,0,0,0.0,0.0,0.0,65.0,0.0,371.0,0.0,0.0,4.642857142857143,176.50833333333333,0.0,278.72204114720535,2.6149507906914824,105.3498234902134,0.0,0.0
2023-04-06,0.0,174.0,0.0,4,6,0,0,0.0,0.0,1004.0,277.0,75.0,332.0,474.0,467.0,327.5,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,164.5,252.0,0.0,0.0,0.0,168.675,0.0,280.3191773029329,1.9612130930186118,98.55306068439319,0.0,0.0
2023-04-07,0.0,1259.0,120.0,4,7,1,0,0.0,0.0,371.0,0.0,147.0,1024.0,174.0,316.0,528.0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,260.0,290.0,0.0,0.0,0.0,135.20833333333334,0.0,233.1101012927426,1.4709098197639587,92.19479870475492,0.0,0.0
2023-04-08,0.0,425.0,354.0,4,8,1,0,0.0,0.0,252.0,120.0,0.0,96.0,1259.0,790.0,695.5,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,111.0,838.5,0.0,0.0,0.0,122.84166666666667,0.0,229.98986562505306,1.103182364822969,86.24674717541589,0.0,0.0
2023-04-09,0.0,856.5,19.0,4,9,0,0,0.0,0.0,290.0,354.0,60.0,286.5,425.0,266.0,231.0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,81.0,472.0,0.0,0.0,0.0,114.44166666666666,0.0,229.71167913628003,0.8273867736172268,80.68244090603423,0.0,0.0
2023-04-10,0.0,960.0,76.0,4,10,0,0,0.0,0.0,838.5,19.0,315.0,1321.0,856.5,101.0,734.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,318.0,0.0,0.0,0.0,104.775,0.0,228.16577788589578,0.6205400802129201,75.477122137903,0.0,0.0
2023-04-11,0.0,704.0,130.0,4,11,0,0,0.0,0.0,472.0,76.0,116.0,883.5,960.0,160.0,320.0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,833.25,0.0,0.0,0.0,76.825,0.0,181.8410061251883,0.4654050601596901,70.60763038707054,0.0,0.0
2023-04-12,0.0,751.5,75.0,4,12,0,0,0.0,0.0,318.0,130.0,277.0,115.5,704.0,474.0,1485.0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,61.09166666666667,0.0,166.2187030864674,0.34905379511976753,66.05229939435633,0.0,0.0
2023-04-13,0.0,1253.0,73.0,4,13,0,0,0.0,0.0,833.25,75.0,0.0,410.0,751.5,174.0,4742.0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,164.5,0.0,0.0,0.0,50.49166666666667,0.0,159.2645338375931,0.2617903463398257,61.790860723752694,0.0,0.0
2023-04-14,0.0,380.0,0.0,4,14,1,0,0.0,0.0,0.0,73.0,120.0,899.0,1253.0,1259.0,1140.0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,260.0,0.0,0.0,0.0,22.716666666666665,0.0,59.389376057556284,0.19634275975486926,57.80435358028478,0.0,0.0
2023-04-15,0.0,110.0,243.0,4,15,1,0,0.0,0.0,164.5,0.0,354.0,170.0,380.0,425.0,25005.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0,0.0,22.716666666666665,0.0,59.389376057556284,0.14725706981615194,54.07504044607286,0.0,0.0
2023-04-16,0.0,205.0,112.0,4,16,0,0,0.0,0.0,260.0,243.0,19.0,1164.5,110.0,856.5,400.0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,17.233333333333334,0.0,53.10931039445727,0.11044280236211396,50.58632815922945,0.0,0.0
2023-04-17,0.0,70.0,250.0,4,17,0,0,0.0,0.0,111.0,112.0,76.0,660.0,205.0,960.0,191.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.566666666666666,0.0,26.84911009035074,0.08283210177158547,47.32269408444046,0.0,0.0
2023-04-18,0.0,213.0,0.0,4,18,0,0,0.0,0.0,81.0,250.0,130.0,254.0,70.0,704.0,114.0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.866666666666666,0.0,18.639471158205314,0.062124076328689104,44.26961704673462,0.0,0.0
2023-04-19,0.0,433.0,156.0,4,19,0,0,0.0,0.0,0.0,0.0,75.0,306.0,213.0,751.5,574.0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,2.1666666666666665,0.0,11.867322079282689,0.04659305724651683,41.413512721138844,0.0,0.0
2023-04-20,0.0,874.0,135.0,4,20,0,1,0.0,0.0,0.0,156.0,73.0,0.0,433.0,1253.0,518.0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1666666666666665,0.0,11.867322079282689,0.03494479293488762,38.741673190742794,0.0,0.0
2023-04-21,322.5,250.0,342.5,4,21,1,1,0.0,0.0,65.0,135.0,0.0,149.0,874.0,380.0,1185.0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1666666666666665,0.0,11.867322079282689,0.026208594701165717,36.24221040424326,1.0,0.0
2023-04-22,235.5,673.0,331.0,4,22,1,1,322.5,0.0,0.0,342.5,243.0,0.0,250.0,110.0,471.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,107.5,46.07142857142857,23.035714285714285,10.75,121.89354254547591,58.88017493180617,80.64465644602588,54.710454894292084,1.0,0.0
2023-04-23,0.0,208.5,135.0,4,23,0,1,235.5,0.0,0.0,331.0,112.0,0.0,673.0,205.0,300.0,0,0,0,0,0,0,1,322.5,0.0,0.0,0.0,0.0,0.0,186.0,79.71428571428571,39.857142857142854,18.6,138.43526078485732,71.7004544784333,119.35849233451941,66.37429651401517,1.0,0.0
2023-04-24,41.0,706.0,913.0,4,24,0,0,0.0,0.0,0.0,135.0,250.0,0.0,208.5,70.0,0.0,1,0,0,0,0,0,0,235.5,322.5,0.0,0.0,0.0,0.0,186.0,79.71428571428571,39.857142857142854,18.6,138.43526078485732,71.7004544784333,89.51886925088957,62.09208383569162,1.0,0.0
2023-04-25,133.5,527.0,115.0,4,25,0,0,41.0,0.0,0.0,913.0,0.0,0.0,706.0,213.0,580.0,0,1,0,0,0,0,0,0.0,235.5,0.0,0.0,0.0,0.0,92.16666666666667,85.57142857142857,42.785714285714285,19.966666666666665,135.333054773347,71.7244407597504,77.38915193816717,60.73130423338894,0.0,0.0
2023-04-26,0.0,0.0,371.0,4,26,0,0,133.5,0.0,0.0,115.0,156.0,160.0,527.0,433.0,760.0,0,0,1,0,0,0,0,41.0,0.0,0.0,0.0,0.0,0.0,58.166666666666664,104.64285714285714,52.32142857142857,24.416666666666668,130.58768263945444,74.52945302238696,91.41686395362538,65.42605879897675,0.0,0.0
2023-04-27,230.0,1201.5,115.0,4,27,0,0,0.0,0.0,0.0,371.0,135.0,45.0,0.0,874.0,208.0,0,0,0,1,0,0,0,133.5,41.0,0.0,0.0,0.0,0.0,58.166666666666664,104.64285714285714,52.32142857142857,24.416666666666668,130.58768263945444,74.52945302238696,68.56264796521904,61.20502274742987,0.0,1.0
2023-04-28,138.0,462.0,706.0,4,28,1,0,230.0,322.5,0.0,115.0,342.5,257.0,1201.5,250.0,545.75,0,0,0,0,1,0,0,0.0,133.5,322.5,0.0,0.0,0.0,121.16666666666667,137.5,68.75,32.083333333333336,128.79311575805082,83.25066876953484,108.92198597391427,72.09502127985375,0.0,1.0
2023-04-29,78.5,499.0,495.0,4,29,1,0,138.0,235.5,0.0,706.0,331.0,75.0,462.0,673.0,467.0,0,0,0,0,0,1,0,230.0,0.0,235.5,0.0,0.0,0.0,122.66666666666667,111.14285714285714,78.60714285714286,36.68333333333333,100.36463283353123,85.2063907402995,116.1914894804357,76.34695539083094,0.0,1.0
2023-04-30,210.0,329.0,802.0,4,30,0,0,78.5,0.0,0.0,495.0,135.0,147.0,499.0,208.5,316.0,0,0,0,0,0,0,1,138.0,230.0,0.0,0.0,0.0,0.0,148.83333333333334,88.71428571428571,84.21428571428571,39.3,84.18029121220385,85.24635698556528,106.76861711032677,76.4858614946483,0.0,1.0
2023-05-01,0.0,300.0,926.0,5,1,0,0,210.0,41.0,0.0,802.0,913.0,0.0,329.0,706.0,790.0,1,0,0,0,0,0,0,78.5,138.0,41.0,0.0,0.0,0.0,142.16666666666666,118.71428571428571,99.21428571428571,46.3,84.71317151760663,90.37571004156663,132.57646283274508,85.09967688209035,0.0,0.0
2023-05-02,394.0,1386.0,527.5,5,2,0,0,0.0,133.5,0.0,926.0,115.0,60.0,300.0,527.0,266.0,0,1,0,0,0,0,0,210.0,78.5,133.5,0.0,0.0,0.0,96.16666666666667,112.85714285714286,99.21428571428571,46.3,92.07909384767822,90.37571004156663,99.43234712455882,79.60937514776195,0.0,0.0
2023-05-03,0.0,1760.0,515.0,5,3,0,0,394.0,0.0,0.0,527.5,371.0,315.0,1386.0,0.0,101.0,0,0,1,0,0,0,0,0.0,210.0,0.0,0.0,0.0,0.0,201.33333333333334,150.07142857142858,127.35714285714286,59.43333333333333,141.2988642828351,109.9282472353215,173.0742603434191,99.89264126726118,0.0,0.0
2023-05-04,548.0,659.0,511.0,5,4,0,0,0.0,230.0,0.0,515.0,115.0,116.0,1760.0,1201.5,160.0,0,0,0,1,0,0,0,394.0,0.0,230.0,0.0,0.0,0.0,131.33333333333334,150.07142857142858,127.35714285714286,59.43333333333333,141.2988642828351,109.9282472353215,129.8056952575643,93.4479547338895,0.0,0.0
2023-05-05,992.0,565.0,313.0,5,5,1,0,548.0,138.0,0.0,511.0,706.0,277.0,659.0,462.0,474.0,0,0,0,0,1,0,0,0.0,394.0,138.0,322.5,0.0,0.0,314.0,195.5,166.5,77.7,207.08472501209093,140.88357874010998,234.35427144317322,122.7738931381547,0.0,0.0
2023-05-06,330.0,220.0,506.0,5,6,1,0,992.0,78.5,0.0,313.0,495.0,0.0,565.0,499.0,174.0,0,0,0,0,0,1,0,548.0,0.0,78.5,235.5,0.0,0.0,513.3333333333334,317.5,214.32142857142858,110.76666666666667,361.52973598308614,217.5650807639318,423.7657035823799,178.85299680666085,0.0,0.0
2023-05-07,85.0,47.0,811.0,5,7,0,0,330.0,210.0,0.0,506.0,802.0,120.0,220.0,329.0,1259.0,0,0,0,0,0,0,1,992.0,548.0,210.0,0.0,0.0,0.0,623.3333333333334,353.42857142857144,221.07142857142858,121.76666666666667,345.98210798770936,220.09922266126256,400.3242776867849,188.60441636752145,0.0,0.0
2023-05-08,515.0,163.0,52.0,5,8,0,0,85.0,0.0,0.0,811.0,926.0,354.0,47.0,300.0,425.0,1,0,0,0,0,0,0,330.0,992.0,0.0,41.0,0.0,0.0,469.0,335.57142857142856,227.14285714285714,124.6,357.64780494356785,219.0221371271046,321.4932082650887,181.92026047284264,0.0,0.0
2023-05-09,210.0,874.0,60.0,5,9,0,0,515.0,394.0,0.0,52.0,527.5,19.0,163.0,1386.0,856.5,0,1,0,0,0,0,0,85.0,330.0,394.0,133.5,0.0,0.0,310.0,409.14285714285717,261.0,141.76666666666668,328.9297942172607,228.88005943986357,369.8699061988165,203.40927592620764,0.0,0.0
2023-05-10,0.0,701.7,24.0,5,10,0,0,210.0,0.0,0.0,60.0,515.0,76.0,874.0,1760.0,960.0,0,0,1,0,0,0,0,515.0,85.0,0.0,0.0,0.0,0.0,270.0,382.85714285714283,266.4642857142857,148.76666666666668,337.5798318281808,227.60252458046764,329.9024296491124,203.83448393096847,0.0,0.0
2023-05-11,0.0,1799.0,373.0,5,11,0,0,0.0,548.0,0.0,24.0,511.0,130.0,701.7,659.0,704.0,0,0,0,1,0,0,0,210.0,515.0,548.0,230.0,0.0,0.0,241.66666666666666,382.85714285714283,266.4642857142857,148.76666666666668,337.5798318281808,227.60252458046764,247.42682223683428,190.6838720644544,0.0,0.0
2023-05-12,18.0,322.0,480.0,5,12,1,0,0.0,992.0,0.0,373.0,313.0,75.0,1799.0,565.0,751.5,0,0,0,0,1,0,0,0.0,210.0,992.0,138.0,322.5,0.0,70.0,304.57142857142856,250.03571428571428,148.76666666666668,355.94187593990546,227.60252458046764,185.57011667762572,178.38168676997347,0.0,0.0
2023-05-13,138.0,369.0,600.0,5,13,1,0,18.0,330.0,0.0,480.0,506.0,73.0,322.0,220.0,1253.0,0,0,0,0,0,1,0,0.0,0.0,330.0,78.5,235.5,0.0,6.0,165.42857142857142,241.46428571428572,149.36666666666667,197.57180731981745,227.2202309067866,143.6775875082193,168.03448117191067,0.0,0.0
2023-05-14,27.0,1085.0,244.0,5,14,0,0,138.0,85.0,0.0,600.0,811.0,0.0,369.0,47.0,380.0,0,0,0,0,0,0,1,18.0,0.0,85.0,210.0,0.0,0.0,52.0,138.0,245.71428571428572,153.96666666666667,183.7616209477196,225.482315742596,142.25819063116447,166.09677270920676,0.0,0.0
2023-05-15,0.0,396.0,222.0,5,15,0,0,27.0,515.0,0.0,244.0,52.0,243.0,1085.0,163.0,110.0,1,0,0,0,0,0,0,138.0,18.0,515.0,0.0,41.0,0.0,61.0,129.71428571428572,232.64285714285714,154.86666666666667,187.81259656522369,224.8997068938055,113.44364297337336,157.12278737312892,0.0,0.0
2023-05-16,0.0,1430.7,375.0,5,16,0,0,0.0,210.0,0.0,222.0,60.0,112.0,396.0,874.0,205.0,0,1,0,0,0,0,0,27.0,138.0,210.0,394.0,133.5,0.0,55.0,56.142857142857146,232.64285714285714,154.86666666666667,83.79822705250344,224.8997068938055,85.08273223003002,146.9858333490561,0.0,0.0
2023-05-17,0.0,648.0,219.0,5,17,0,0,0.0,0.0,0.0,375.0,24.0,250.0,1430.7,701.7,70.0,0,0,1,0,0,0,0,0.0,27.0,0.0,0.0,0.0,0.0,9.0,26.142857142857142,204.5,154.86666666666667,50.51873768358555,224.8997068938055,63.812049172522514,137.50287635879442,0.0,0.0
2023-05-18,0.0,761.0,631.0,5,18,0,0,0.0,0.0,0.0,219.0,373.0,0.0,648.0,1799.0,213.0,0,0,0,1,0,0,0,0.0,0.0,0.0,548.0,230.0,0.0,0.0,26.142857142857142,204.5,154.86666666666667,50.51873768358555,224.8997068938055,47.85903687939189,128.63172304532384,0.0,0.0
2023-05-19,238.0,558.0,434.0,5,19,1,0,0.0,18.0,0.0,631.0,480.0,156.0,761.0,322.0,433.0,0,0,0,0,1,0,0,0.0,0.0,18.0,992.0,138.0,322.5,0.0,26.142857142857142,165.35714285714286,154.86666666666667,50.51873768358555,224.8997068938055,35.89427765954392,120.33290220369005,0.0,0.0
2023-05-20,41.0,963.0,346.0,5,20,1,0,238.0,138.0,0.0,434.0,600.0,135.0,558.0,369.0,874.0,0,0,0,0,0,1,0,0.0,0.0,138.0,330.0,78.5,235.5,79.33333333333333,57.57142857142857,111.5,162.8,94.17688524412864,223.44140634395765,86.42070824465793,127.92432786796813,0.0,0.0
2023-05-21,55.0,810.5,119.5,5,21,0,0,41.0,27.0,322.5,346.0,244.0,342.5,963.0,1085.0,250.0,0,0,0,0,0,0,1,238.0,0.0,27.0,85.0,210.0,0.0,93.0,43.714285714285715,90.85714285714286,164.16666666666666,87.25196136422852,222.53486101691163,75.06553118349345,122.31630671519599,0.0,0.0
2023-05-22,0.0,45.0,40.0,5,22,0,0,55.0,0.0,235.5,119.5,222.0,331.0,810.5,396.0,673.0,1,0,0,0,0,0,0,41.0,238.0,0.0,515.0,0.0,41.0,111.33333333333333,47.714285714285715,88.71428571428571,155.25,86.99945265290366,221.32780143862465,70.04914838762008,117.97331918518336,0.0,0.0
